stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,110.277,2.023,0.000,0,9,3796274964.691,240067086.666,76
refined,149.913,2.023,0.000,0,9,3796274964.691,179598604.685,76
