stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.987,"[-2.078, 0.105]",1.092,-1.804,0.076
norefined,c,-7.535,"[-14.943, -0.128]",7.408,-2.030,0.046
norefined,s,-4.732,"[-9.909, 0.446]",5.177,-1.824,0.073
norefined,k0,0.737,"[-0.486, 1.959]",1.222,1.203,0.233
norefined,k1,-0.508,"[-2.328, 1.312]",1.820,-0.557,0.580
norefined,k2,-0.612,"[-2.202, 0.978]",1.590,-0.769,0.445
norefined,k3,1.539,"[-0.012, 3.09]",1.551,1.981,0.052
norefined,k4,-1.344,"[-4.455, 1.767]",3.111,-0.862,0.392
norefined,k5,-1.156,"[-2.775, 0.463]",1.619,-1.425,0.159
refined,tt,-0.337,"[-0.463, -0.212]",0.125,-5.372,0.000
refined,c,-2.368,"[-3.166, -1.57]",0.798,-5.923,0.000
refined,s,-1.227,"[-1.64, -0.815]",0.412,-5.940,0.000
refined,k0,0.402,"[0.078, 0.726]",0.324,2.476,0.016
refined,k1,0.120,"[-0.303, 0.543]",0.423,0.566,0.573
refined,k2,-0.202,"[-0.585, 0.18]",0.382,-1.057,0.294
refined,k3,0.188,"[-0.184, 0.56]",0.372,1.008,0.317
refined,k4,0.204,"[-0.233, 0.642]",0.437,0.933,0.354
refined,k5,-0.066,"[-0.387, 0.256]",0.322,-0.407,0.686
