stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,9.110,2.023,0.000,0,9,2210645570.991,994116871.667,76
refined,24.302,2.023,0.000,0,9,2210645570.991,518384044.145,76
