stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.841,"[-3.472, -0.21]",1.631,-2.253,0.028
norefined,c,-7.380,"[-13.745, -1.015]",6.365,-2.314,0.024
norefined,s,-4.719,"[-9.278, -0.161]",4.558,-2.067,0.043
norefined,k0,-0.004,"[-1.479, 1.471]",1.475,-0.005,0.996
norefined,k1,-0.884,"[-2.956, 1.188]",2.072,-0.852,0.397
norefined,k2,-1.097,"[-3.121, 0.928]",2.025,-1.081,0.284
norefined,k3,1.126,"[-0.28, 2.531]",1.406,1.598,0.115
norefined,k4,-1.633,"[-4.018, 0.753]",2.386,-1.366,0.176
norefined,k5,-1.052,"[-2.972, 0.869]",1.920,-1.093,0.278
refined,tt,-1.006,"[-1.681, -0.331]",0.675,-2.976,0.004
refined,c,-4.664,"[-7.57, -1.759]",2.905,-3.204,0.002
refined,s,-2.727,"[-4.461, -0.994]",1.734,-3.140,0.003
refined,k0,-0.543,"[-1.59, 0.504]",1.047,-1.035,0.304
refined,k1,-0.819,"[-2.282, 0.644]",1.463,-1.117,0.268
refined,k2,-0.910,"[-2.148, 0.328]",1.238,-1.467,0.147
refined,k3,0.533,"[-0.35, 1.417]",0.883,1.206,0.232
refined,k4,-0.704,"[-1.914, 0.505]",1.209,-1.162,0.249
refined,k5,-0.024,"[-0.848, 0.801]",0.824,-0.057,0.955
