attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.029,"[-1.435, -0.622]",0.406,-4.221,0.000,28,0.150,136351157.250,0.122,-1.000,-0.029,0,0,fn
c,-6.455,"[-8.915, -3.995]",2.460,-4.376,0.000,28,0.150,136351157.250,0.122,-6.000,-0.455,0,0,fn
s,-2.959,"[-4.043, -1.875]",1.084,-4.553,0.000,28,0.150,136351157.250,0.122,-3.000,0.041,0,0,fn
k0,-0.308,"[-0.873, 0.257]",0.565,-0.909,0.367,28,0.150,136351157.250,0.122,0.000,-0.308,0,0,fp
k1,0.010,"[-0.473, 0.492]",0.482,0.034,0.973,28,0.150,136351157.250,0.122,0.000,0.010,0,0,fp
k2,-0.213,"[-0.928, 0.502]",0.715,-0.498,0.620,28,0.150,136351157.250,0.122,0.000,-0.213,0,0,fp
k3,0.031,"[-0.577, 0.64]",0.609,0.085,0.932,28,0.150,136351157.250,0.122,0.000,0.031,0,0,fp
k4,-0.073,"[-0.509, 0.363]",0.436,-0.279,0.781,28,0.150,136351157.250,0.122,0.000,-0.073,0,0,fp
k5,-0.069,"[-0.502, 0.364]",0.433,-0.265,0.792,28,0.150,136351157.250,0.122,0.000,-0.069,0,0,fp
vot,0.159,,,,,28,0.150,136351157.250,0.122,0.167,-0.007,0,0,fn
tt,-1.180,"[-1.839, -0.521]",0.659,-2.987,0.004,28,0.200,329934364.250,0.185,-1.000,-0.180,0,0,fn
c,-7.905,"[-12.247, -3.564]",4.341,-3.037,0.003,28,0.200,329934364.250,0.185,-6.000,-1.905,0,0,fn
s,-3.488,"[-5.392, -1.584]",1.904,-3.056,0.003,28,0.200,329934364.250,0.185,-3.000,-0.488,0,0,fn
k0,-0.548,"[-1.581, 0.485]",1.033,-0.885,0.379,28,0.200,329934364.250,0.185,0.000,-0.548,0,0,fp
k1,-0.264,"[-1.121, 0.594]",0.857,-0.513,0.610,28,0.200,329934364.250,0.185,0.000,-0.264,0,0,fp
k2,0.266,"[-1.141, 1.674]",1.407,0.316,0.753,28,0.200,329934364.250,0.185,0.000,0.266,0,0,fp
k3,0.862,"[-0.268, 1.991]",1.129,1.273,0.208,28,0.200,329934364.250,0.185,0.000,0.862,0,0,fp
k4,0.449,"[-0.348, 1.246]",0.797,0.940,0.351,28,0.200,329934364.250,0.185,0.000,0.449,0,0,fp
k5,-0.488,"[-1.479, 0.503]",0.991,-0.822,0.414,28,0.200,329934364.250,0.185,0.000,-0.488,0,0,fp
vot,0.149,,,,,28,0.200,329934364.250,0.185,0.167,-0.017,0,0,fn
tt,-0.796,"[-1.242, -0.351]",0.445,-2.984,0.004,28,0.250,453068877.952,0.219,-1.000,0.204,0,0,fn
c,-4.647,"[-7.397, -1.897]",2.750,-2.819,0.006,28,0.250,453068877.952,0.219,-6.000,1.353,0,0,fn
s,-2.322,"[-3.593, -1.051]",1.271,-3.047,0.003,28,0.250,453068877.952,0.219,-3.000,0.678,0,0,fn
k0,-0.908,"[-1.832, 0.015]",0.923,-1.641,0.105,28,0.250,453068877.952,0.219,0.000,-0.908,0,0,fp
k1,0.033,"[-0.635, 0.702]",0.669,0.083,0.934,28,0.250,453068877.952,0.219,0.000,0.033,0,0,fp
k2,0.169,"[-0.803, 1.142]",0.973,0.290,0.772,28,0.250,453068877.952,0.219,0.000,0.169,0,0,fp
k3,0.341,"[-0.518, 1.201]",0.860,0.662,0.510,28,0.250,453068877.952,0.219,0.000,0.341,0,0,fp
k4,0.076,"[-0.519, 0.67]",0.595,0.212,0.833,28,0.250,453068877.952,0.219,0.000,0.076,0,0,fp
k5,0.338,"[-0.233, 0.909]",0.571,0.987,0.327,28,0.250,453068877.952,0.219,0.000,0.338,0,0,fp
vot,0.171,,,,,28,0.250,453068877.952,0.219,0.167,0.005,0,0,fn
