stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.996,"[-1.631, -0.362]",0.634,-2.620,0.011
norefined,c,-7.093,"[-11.532, -2.654]",4.439,-2.665,0.010
norefined,s,-2.257,"[-3.881, -0.632]",1.625,-2.317,0.024
norefined,k0,-0.004,"[-0.924, 0.915]",0.920,-0.008,0.994
norefined,k1,-0.965,"[-2.002, 0.072]",1.037,-1.553,0.125
norefined,k2,1.158,"[-0.503, 2.819]",1.661,1.163,0.249
norefined,k3,1.174,"[0.096, 2.252]",1.078,1.816,0.074
norefined,k4,1.167,"[0.38, 1.953]",0.787,2.474,0.016
norefined,k5,-1.199,"[-2.545, 0.147]",1.346,-1.486,0.142
refined,tt,-1.180,"[-1.839, -0.521]",0.659,-2.987,0.004
refined,c,-7.905,"[-12.247, -3.564]",4.341,-3.037,0.003
refined,s,-3.488,"[-5.392, -1.584]",1.904,-3.056,0.003
refined,k0,-0.548,"[-1.581, 0.485]",1.033,-0.885,0.379
refined,k1,-0.264,"[-1.121, 0.594]",0.857,-0.513,0.610
refined,k2,0.266,"[-1.141, 1.674]",1.407,0.316,0.753
refined,k3,0.862,"[-0.268, 1.991]",1.129,1.273,0.208
refined,k4,0.449,"[-0.348, 1.246]",0.797,0.940,0.351
refined,k5,-0.488,"[-1.479, 0.503]",0.991,-0.822,0.414
