stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,44.592,1.727,0.000,76,0,9,3084340228.972,441249557.755
refined,98.447,1.727,0.000,76,0,9,3084340228.972,216837641.795
