stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,29.167,1.727,0.000,76,0,9,3021485915.174,614386535.278
refined,58.945,1.727,0.000,76,0,9,3021485915.174,338808130.320
