stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.200,"[-1.802, -0.598]",0.602,-3.324,0.001
norefined,c,-5.020,"[-7.766, -2.274]",2.746,-3.049,0.003
norefined,s,-4.373,"[-6.561, -2.186]",2.188,-3.334,0.001
norefined,k0,1.616,"[0.377, 2.855]",1.239,2.175,0.033
norefined,k1,0.384,"[-0.413, 1.181]",0.797,0.804,0.424
norefined,k2,-1.123,"[-2.376, 0.131]",1.254,-1.494,0.140
norefined,k3,-0.782,"[-1.64, 0.076]",0.858,-1.519,0.133
norefined,k4,-0.456,"[-1.328, 0.417]",0.872,-0.871,0.387
norefined,k5,-0.019,"[-1.348, 1.31]",1.329,-0.024,0.981
refined,tt,-0.811,"[-1.171, -0.45]",0.361,-3.749,0.000
refined,c,-4.731,"[-6.693, -2.768]",1.963,-4.021,0.000
refined,s,-2.739,"[-3.939, -1.538]",1.201,-3.805,0.000
refined,k0,0.295,"[-0.33, 0.92]",0.625,0.787,0.434
refined,k1,0.208,"[-0.236, 0.653]",0.444,0.781,0.438
refined,k2,0.439,"[-0.25, 1.128]",0.689,1.063,0.292
refined,k3,-0.224,"[-0.75, 0.302]",0.526,-0.711,0.479
refined,k4,0.083,"[-0.358, 0.524]",0.441,0.315,0.754
refined,k5,0.326,"[-0.396, 1.048]",0.722,0.752,0.454
