stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.810,"[-1.736, 0.115]",0.926,-1.747,0.085
norefined,c,-5.175,"[-10.794, 0.445]",5.620,-1.838,0.070
norefined,s,-2.253,"[-5.038, 0.532]",2.785,-1.615,0.111
norefined,k0,0.121,"[-1.0, 1.243]",1.121,0.216,0.829
norefined,k1,0.458,"[-0.807, 1.722]",1.265,0.722,0.473
norefined,k2,-1.142,"[-2.317, 0.033]",1.175,-1.940,0.057
norefined,k3,0.767,"[-0.71, 2.244]",1.477,1.036,0.304
norefined,k4,0.375,"[-0.701, 1.452]",1.077,0.695,0.489
norefined,k5,-1.650,"[-3.477, 0.178]",1.828,-1.801,0.076
refined,tt,-1.422,"[-2.271, -0.573]",0.849,-3.342,0.001
refined,c,-7.145,"[-11.484, -2.806]",4.339,-3.287,0.002
refined,s,-3.258,"[-5.334, -1.183]",2.075,-3.134,0.003
refined,k0,0.486,"[-0.502, 1.474]",0.988,0.982,0.330
refined,k1,-0.425,"[-1.255, 0.404]",0.830,-1.023,0.310
refined,k2,-0.348,"[-0.919, 0.222]",0.570,-1.220,0.227
refined,k3,-0.016,"[-0.974, 0.943]",0.958,-0.033,0.974
refined,k4,-0.271,"[-1.22, 0.678]",0.949,-0.569,0.571
refined,k5,-0.126,"[-0.955, 0.703]",0.829,-0.303,0.763
