stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,40.609,2.023,0.000,0,9,3884566328.885,601801251.224,76
refined,73.594,2.023,0.000,0,9,3884566328.885,356847264.476,76
