attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.542,"[-1.242, 0.158]",0.700,-1.545,0.127,35,0.800,1224610412.834,0.282,-1.000,0.458,1,0,fn
c,-4.802,"[-10.859, 1.256]",6.058,-1.582,0.118,35,0.800,1224610412.834,0.282,-6.000,1.198,1,0,fn
s,-2.426,"[-5.573, 0.721]",3.147,-1.539,0.129,35,0.800,1224610412.834,0.282,-3.000,0.574,1,0,fn
k0,0.479,"[-0.906, 1.863]",1.385,0.690,0.492,35,0.800,1224610412.834,0.282,0.000,0.479,0,0,fp
k1,0.975,"[-0.566, 2.517]",1.542,1.263,0.211,35,0.800,1224610412.834,0.282,0.000,0.975,0,0,fp
k2,-0.529,"[-1.469, 0.412]",0.941,-1.123,0.266,35,0.800,1224610412.834,0.282,0.000,-0.529,0,0,fp
k3,1.200,"[-0.606, 3.006]",1.806,1.327,0.189,35,0.800,1224610412.834,0.282,0.000,1.200,0,0,fp
k4,0.828,"[-0.615, 2.271]",1.443,1.145,0.256,35,0.800,1224610412.834,0.282,0.000,0.828,0,0,fp
k5,-1.536,"[-3.505, 0.433]",1.969,-1.557,0.124,35,0.800,1224610412.834,0.282,0.000,-1.536,0,0,fp
vot,0.113,,,,,35,0.800,1224610412.834,0.282,0.167,-0.054,0,0,fn
tt,-0.379,"[-0.503, -0.255]",0.124,-6.097,0.000,35,0.900,223172830.306,0.139,-1.000,0.621,0,0,fn
c,-2.375,"[-3.168, -1.581]",0.793,-5.974,0.000,35,0.900,223172830.306,0.139,-6.000,3.625,0,0,fn
s,-1.152,"[-1.597, -0.708]",0.444,-5.175,0.000,35,0.900,223172830.306,0.139,-3.000,1.848,0,0,fn
k0,-0.084,"[-0.372, 0.204]",0.288,-0.582,0.562,35,0.900,223172830.306,0.139,0.000,-0.084,0,0,fp
k1,0.248,"[-0.024, 0.521]",0.272,1.819,0.073,35,0.900,223172830.306,0.139,0.000,0.248,0,1,fp
k2,0.008,"[-0.203, 0.22]",0.211,0.077,0.939,35,0.900,223172830.306,0.139,0.000,0.008,0,0,fp
k3,0.242,"[-0.06, 0.545]",0.302,1.600,0.114,35,0.900,223172830.306,0.139,0.000,0.242,0,0,fp
k4,0.320,"[-0.007, 0.647]",0.327,1.953,0.055,35,0.900,223172830.306,0.139,0.000,0.320,0,1,fp
k5,-0.214,"[-0.486, 0.058]",0.272,-1.570,0.121,35,0.900,223172830.306,0.139,0.000,-0.214,0,0,fp
vot,0.160,,,,,35,0.900,223172830.306,0.139,0.167,-0.007,0,0,fn
tt,-1.235,"[-1.7, -0.77]",0.465,-5.303,0.000,35,1.100,114971253.604,0.121,-1.000,-0.235,0,0,fn
c,-7.175,"[-9.888, -4.462]",2.713,-5.279,0.000,35,1.100,114971253.604,0.121,-6.000,-1.175,0,0,fn
s,-3.446,"[-4.792, -2.1]",1.346,-5.110,0.000,35,1.100,114971253.604,0.121,-3.000,-0.446,0,0,fn
k0,0.480,"[-0.067, 1.027]",0.547,1.751,0.084,35,1.100,114971253.604,0.121,0.000,0.480,0,1,fp
k1,0.028,"[-0.42, 0.476]",0.448,0.125,0.901,35,1.100,114971253.604,0.121,0.000,0.028,0,0,fp
k2,-0.310,"[-0.622, 0.001]",0.311,-1.989,0.051,35,1.100,114971253.604,0.121,0.000,-0.310,0,1,fp
k3,0.094,"[-0.442, 0.63]",0.536,0.349,0.728,35,1.100,114971253.604,0.121,0.000,0.094,0,0,fp
k4,-0.156,"[-0.669, 0.358]",0.513,-0.606,0.547,35,1.100,114971253.604,0.121,0.000,-0.156,0,0,fp
k5,-0.474,"[-0.953, 0.004]",0.479,-1.978,0.052,35,1.100,114971253.604,0.121,0.000,-0.474,0,1,fp
vot,0.172,,,,,35,1.100,114971253.604,0.121,0.167,0.006,0,0,fn
tt,-1.422,"[-2.271, -0.573]",0.849,-3.342,0.001,35,1.200,356847264.479,0.231,-1.000,-0.422,0,0,fn
c,-7.145,"[-11.484, -2.806]",4.339,-3.287,0.002,35,1.200,356847264.479,0.231,-6.000,-1.145,0,0,fn
s,-3.258,"[-5.334, -1.183]",2.075,-3.134,0.003,35,1.200,356847264.479,0.231,-3.000,-0.258,0,0,fn
k0,0.486,"[-0.502, 1.474]",0.988,0.982,0.330,35,1.200,356847264.479,0.231,0.000,0.486,0,0,fp
k1,-0.425,"[-1.255, 0.404]",0.830,-1.023,0.310,35,1.200,356847264.479,0.231,0.000,-0.425,0,0,fp
k2,-0.348,"[-0.919, 0.222]",0.570,-1.220,0.227,35,1.200,356847264.479,0.231,0.000,-0.348,0,0,fp
k3,-0.016,"[-0.974, 0.943]",0.958,-0.033,0.974,35,1.200,356847264.479,0.231,0.000,-0.016,0,0,fp
k4,-0.271,"[-1.22, 0.678]",0.949,-0.569,0.571,35,1.200,356847264.479,0.231,0.000,-0.271,0,0,fp
k5,-0.126,"[-0.955, 0.703]",0.829,-0.303,0.763,35,1.200,356847264.479,0.231,0.000,-0.126,0,0,fp
vot,0.199,,,,,35,1.200,356847264.479,0.231,0.167,0.032,0,0,fn
