stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.885,-4.251,-1.912,0.742,1.333,-0.951,1.835,1.626,-1.438,3016945282.895,1584,0,0,0.444
norefined,2,-1.600,-4.490,-1.902,0.603,1.145,-1.047,1.740,1.449,-1.521,1722871187.631,1584,0,0,0.356
norefined,3,-1.274,-4.685,-1.922,0.462,0.985,-1.159,1.632,1.291,-1.625,989594580.118,1584,0,0,0.272
norefined,4,-0.935,-4.839,-1.989,0.324,0.839,-1.221,1.480,1.113,-1.715,595430731.583,1584,0,0,0.193
norefined,5,-0.699,-4.946,-2.115,0.207,0.703,-1.247,1.233,0.852,-1.787,464325477.656,1584,0,0,0.141
norefined,6,-1.147,-4.921,-2.131,0.188,0.722,-1.230,1.067,0.712,-1.806,515512996.962,1584,0,0,0.233
norefined,7,-0.674,-5.023,-2.194,0.181,0.644,-1.213,1.021,0.655,-1.790,399983156.588,1584,0,0,0.134
norefined,8,-1.142,-4.986,-2.192,0.176,0.680,-1.190,0.892,0.551,-1.797,466237401.399,1584,0,0,0.229
norefined,9,-0.663,-5.079,-2.255,0.179,0.609,-1.165,0.869,0.517,-1.772,363307069.010,1584,0,0,0.131
norefined,10,-1.141,-5.037,-2.244,0.180,0.650,-1.144,0.764,0.435,-1.773,435112805.416,1584,0,0,0.227
refined,11,-0.663,-5.079,-2.255,0.179,0.609,-1.165,0.869,0.517,-1.772,363307069.010,1584,0,0,0.131
refined,12,-1.469,-8.974,-4.441,0.761,0.594,-0.728,0.665,-0.165,-1.254,142898485.008,1584,0,0,0.164
refined,13,-1.022,-5.822,-2.784,0.364,-0.163,-0.134,-0.129,-0.138,-0.135,126808180.231,1584,0,0,0.176
refined,14,-1.220,-7.065,-3.393,0.465,-0.028,-0.299,0.051,-0.151,-0.433,115094775.672,1584,0,0,0.173
refined,15,-1.233,-7.159,-3.437,0.480,0.026,-0.311,0.095,-0.154,-0.476,114972149.745,1584,0,0,0.172
refined,16,-1.236,-7.176,-3.446,0.480,0.028,-0.310,0.094,-0.156,-0.474,114971266.068,1584,0,0,0.172
refined,17,-1.235,-7.174,-3.445,0.480,0.028,-0.310,0.094,-0.156,-0.474,114971254.201,1584,0,0,0.172
refined,18,-1.235,-7.175,-3.446,0.480,0.028,-0.310,0.094,-0.156,-0.474,114971253.648,1584,0,0,0.172
refined,19,-1.235,-7.175,-3.446,0.480,0.028,-0.310,0.094,-0.156,-0.474,114971253.607,1584,0,0,0.172
refined,20,-1.235,-7.175,-3.446,0.480,0.028,-0.310,0.094,-0.156,-0.474,114971253.604,1584,0,0,0.172
