stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.663,"[-1.293, -0.034]",0.630,-2.103,0.039
norefined,c,-5.079,"[-9.505, -0.654]",4.426,-2.291,0.025
norefined,s,-2.255,"[-4.437, -0.072]",2.183,-2.062,0.043
norefined,k0,0.179,"[-0.669, 1.027]",0.848,0.421,0.675
norefined,k1,0.609,"[-0.43, 1.648]",1.039,1.170,0.246
norefined,k2,-1.165,"[-2.086, -0.243]",0.922,-2.523,0.014
norefined,k3,0.869,"[-0.279, 2.018]",1.149,1.510,0.136
norefined,k4,0.517,"[-0.296, 1.329]",0.813,1.268,0.209
norefined,k5,-1.772,"[-3.278, -0.266]",1.506,-2.349,0.022
refined,tt,-1.235,"[-1.7, -0.77]",0.465,-5.303,0.000
refined,c,-7.175,"[-9.888, -4.462]",2.713,-5.279,0.000
refined,s,-3.446,"[-4.792, -2.1]",1.346,-5.110,0.000
refined,k0,0.480,"[-0.067, 1.027]",0.547,1.751,0.084
refined,k1,0.028,"[-0.42, 0.476]",0.448,0.125,0.901
refined,k2,-0.310,"[-0.622, 0.001]",0.311,-1.989,0.051
refined,k3,0.094,"[-0.442, 0.63]",0.536,0.349,0.728
refined,k4,-0.156,"[-0.669, 0.358]",0.513,-0.606,0.547
refined,k5,-0.474,"[-0.953, 0.004]",0.479,-1.978,0.052
