stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,2.565,2.023,0.013,0,9,1646521690.965,1224610412.837,76
refined,2.565,2.023,0.013,0,9,1646521690.965,1224610412.837,76
