stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.670,1.727,0.000,0,9,3962910262.965,1543398544.790,76
refined,19.019,1.727,0.000,0,9,3962910262.965,1114806844.234,76
