attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.386,"[-2.414, -0.359]",1.028,-2.250,0.028,25,0.200,337273276.701,0.194,-1.000,-0.386,0,0,fn
c,-9.009,"[-15.838, -2.181]",6.829,-2.201,0.031,25,0.200,337273276.701,0.194,-6.000,-3.009,0,0,fn
s,-3.929,"[-6.748, -1.11]",2.819,-2.325,0.023,25,0.200,337273276.701,0.194,-3.000,-0.929,0,0,fn
k0,-0.369,"[-1.322, 0.584]",0.953,-0.645,0.521,25,0.200,337273276.701,0.194,0.000,-0.369,0,0,fp
k1,1.393,"[-0.18, 2.966]",1.573,1.477,0.144,25,0.200,337273276.701,0.194,0.000,1.393,0,0,fp
k2,-0.642,"[-1.501, 0.218]",0.859,-1.245,0.217,25,0.200,337273276.701,0.194,0.000,-0.642,0,0,fp
k3,1.002,"[-0.037, 2.042]",1.039,1.609,0.112,25,0.200,337273276.701,0.194,0.000,1.002,0,0,fp
k4,-0.506,"[-1.773, 0.761]",1.267,-0.666,0.508,25,0.200,337273276.701,0.194,0.000,-0.506,0,0,fp
k5,-0.934,"[-2.383, 0.514]",1.448,-1.076,0.286,25,0.200,337273276.701,0.194,0.000,-0.934,0,0,fp
vot,0.154,,,,,25,0.200,337273276.701,0.194,0.167,-0.013,0,0,fn
tt,-0.738,"[-1.249, -0.227]",0.511,-2.409,0.019,25,0.300,853230754.128,0.293,-1.000,0.262,0,0,fn
c,-4.417,"[-7.615, -1.218]",3.199,-2.303,0.024,25,0.300,853230754.128,0.293,-6.000,1.583,0,0,fn
s,-1.713,"[-2.962, -0.464]",1.249,-2.288,0.025,25,0.300,853230754.128,0.293,-3.000,1.287,0,0,fn
k0,0.452,"[-0.18, 1.084]",0.632,1.192,0.237,25,0.300,853230754.128,0.293,0.000,0.452,0,0,fp
k1,0.450,"[-0.477, 1.377]",0.927,0.810,0.421,25,0.300,853230754.128,0.293,0.000,0.450,0,0,fp
k2,-0.406,"[-1.095, 0.283]",0.689,-0.983,0.329,25,0.300,853230754.128,0.293,0.000,-0.406,0,0,fp
k3,0.111,"[-0.629, 0.851]",0.740,0.251,0.803,25,0.300,853230754.128,0.293,0.000,0.111,0,0,fp
k4,0.303,"[-0.758, 1.364]",1.061,0.477,0.635,25,0.300,853230754.128,0.293,0.000,0.303,0,0,fp
k5,-0.573,"[-1.549, 0.404]",0.977,-0.978,0.331,25,0.300,853230754.128,0.293,0.000,-0.573,0,0,fp
vot,0.167,,,,,25,0.300,853230754.128,0.293,0.167,0.000,0,0,fn
tt,-0.520,"[-0.894, -0.147]",0.374,-2.322,0.023,25,0.400,1114806844.233,0.328,-1.000,0.480,0,0,fn
c,-3.105,"[-5.443, -0.767]",2.338,-2.215,0.030,25,0.400,1114806844.233,0.328,-6.000,2.895,0,0,fn
s,-1.674,"[-2.88, -0.467]",1.206,-2.314,0.024,25,0.400,1114806844.233,0.328,-3.000,1.326,0,0,fn
k0,0.440,"[-0.174, 1.053]",0.614,1.195,0.236,25,0.400,1114806844.233,0.328,0.000,0.440,0,0,fp
k1,-0.631,"[-1.566, 0.305]",0.935,-1.125,0.265,25,0.400,1114806844.233,0.328,0.000,-0.631,0,0,fp
k2,0.534,"[-0.159, 1.227]",0.693,1.285,0.203,25,0.400,1114806844.233,0.328,0.000,0.534,0,0,fp
k3,-0.470,"[-1.232, 0.292]",0.762,-1.029,0.307,25,0.400,1114806844.233,0.328,0.000,-0.470,0,0,fp
k4,0.781,"[-0.342, 1.903]",1.122,1.160,0.250,25,0.400,1114806844.233,0.328,0.000,0.781,0,0,fp
k5,0.004,"[-0.858, 0.866]",0.862,0.007,0.994,25,0.400,1114806844.233,0.328,0.000,0.004,0,0,fp
vot,0.168,,,,,25,0.400,1114806844.233,0.328,0.167,0.001,0,0,fn
