stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.869,"[-1.722, -0.017]",0.853,-1.701,0.094
norefined,c,-5.605,"[-11.766, 0.556]",6.161,-1.517,0.134
norefined,s,-2.469,"[-4.955, 0.018]",2.486,-1.656,0.102
norefined,k0,-0.691,"[-1.962, 0.579]",1.271,-0.908,0.367
norefined,k1,0.927,"[-0.395, 2.25]",1.322,1.170,0.246
norefined,k2,-1.088,"[-2.338, 0.162]",1.250,-1.452,0.151
norefined,k3,-0.293,"[-1.355, 0.769]",1.062,-0.461,0.647
norefined,k4,0.205,"[-1.124, 1.535]",1.329,0.258,0.797
norefined,k5,0.767,"[-0.753, 2.288]",1.520,0.842,0.403
refined,tt,-0.738,"[-1.249, -0.227]",0.511,-2.409,0.019
refined,c,-4.417,"[-7.615, -1.218]",3.199,-2.303,0.024
refined,s,-1.713,"[-2.962, -0.464]",1.249,-2.288,0.025
refined,k0,0.452,"[-0.18, 1.084]",0.632,1.192,0.237
refined,k1,0.450,"[-0.477, 1.377]",0.927,0.810,0.421
refined,k2,-0.406,"[-1.095, 0.283]",0.689,-0.983,0.329
refined,k3,0.111,"[-0.629, 0.851]",0.740,0.251,0.803
refined,k4,0.303,"[-0.758, 1.364]",1.061,0.477,0.635
refined,k5,-0.573,"[-1.549, 0.404]",0.977,-0.978,0.331
