stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.530,-5.062,-2.289,-1.059,1.710,-1.686,0.243,0.894,1.691,6630837899.884,1584,0,0,-0.105
norefined,2,0.080,-5.150,-2.264,-1.182,1.656,-1.628,0.175,0.818,1.601,4320953614.384,1584,0,0,-0.016
norefined,3,-0.397,-5.196,-2.236,-1.247,1.588,-1.610,0.128,0.753,1.537,2381851342.401,1584,0,0,0.076
norefined,4,-0.869,-5.234,-2.219,-1.253,1.506,-1.562,0.071,0.685,1.449,2225931245.542,1584,0,0,0.166
norefined,5,-0.574,-5.327,-2.416,-1.125,1.326,-1.472,-0.087,0.576,1.301,1895625972.341,1584,0,0,0.108
norefined,6,-0.926,-5.404,-2.473,-1.045,1.146,-1.331,-0.213,0.491,1.114,1868963374.481,1584,0,0,0.171
norefined,7,-0.547,-5.473,-2.636,-0.926,0.999,-1.221,-0.324,0.433,1.007,1681739440.464,1584,0,0,0.100
norefined,8,-1.021,-5.488,-2.593,-0.925,0.917,-1.146,-0.377,0.415,0.922,1740230983.064,1584,0,0,0.186
norefined,9,-0.606,-5.552,-2.734,-0.809,0.798,-1.047,-0.468,0.373,0.846,1543398544.790,1584,0,0,0.109
norefined,10,-1.078,-5.563,-2.674,-0.807,0.717,-0.953,-0.520,0.371,0.772,1650211878.543,1584,0,0,0.194
refined,11,-0.606,-5.552,-2.734,-0.809,0.798,-1.047,-0.468,0.373,0.846,1543398544.790,1584,0,0,0.109
refined,12,-0.858,-6.110,-2.802,0.304,-1.093,0.643,-0.424,2.104,-0.080,1193379677.190,1584,0,0,0.140
refined,13,-0.091,0.653,-0.102,0.262,-0.118,0.304,-0.498,-0.719,0.763,5018299399.861,1584,0,0,-0.139
refined,14,-0.173,-1.145,-0.649,-0.122,-0.080,0.137,-0.138,0.406,-0.179,1405224639.071,1584,0,0,0.151
refined,15,-0.320,-1.955,-1.111,0.129,-0.319,0.384,-0.318,0.509,-0.076,1152389392.570,1584,0,0,0.164
refined,16,-0.460,-2.779,-1.544,0.333,-0.545,0.534,-0.440,0.727,-0.041,1117487312.063,1584,0,0,0.166
refined,17,-0.517,-3.094,-1.683,0.426,-0.624,0.548,-0.474,0.802,-0.011,1114941597.545,1584,0,0,0.167
refined,18,-0.517,-3.083,-1.666,0.434,-0.625,0.534,-0.470,0.776,0.006,1114817740.600,1584,0,0,0.168
refined,19,-0.522,-3.116,-1.681,0.441,-0.633,0.538,-0.471,0.786,0.002,1114808321.065,1584,0,0,0.167
refined,20,-0.520,-3.105,-1.674,0.440,-0.631,0.534,-0.470,0.781,0.004,1114806844.233,1584,0,0,0.168
