stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,41.545,1.727,0.000,0,9,3298631164.735,501261029.375,76
refined,65.364,1.727,0.000,0,9,3298631164.735,337273276.700,76
