stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.697,"[-1.176, -0.219]",0.479,-2.429,0.018
norefined,c,-5.677,"[-9.831, -1.524]",4.154,-2.280,0.026
norefined,s,-2.594,"[-4.3, -0.889]",1.705,-2.537,0.013
norefined,k0,-0.715,"[-1.615, 0.184]",0.899,-1.327,0.189
norefined,k1,1.038,"[0.057, 2.019]",0.981,1.764,0.082
norefined,k2,-1.016,"[-1.914, -0.118]",0.898,-1.886,0.064
norefined,k3,0.032,"[-0.655, 0.72]",0.687,0.079,0.938
norefined,k4,-0.051,"[-1.021, 0.919]",0.970,-0.088,0.930
norefined,k5,0.537,"[-0.523, 1.597]",1.060,0.845,0.401
refined,tt,-1.386,"[-2.414, -0.359]",1.028,-2.250,0.028
refined,c,-9.009,"[-15.838, -2.181]",6.829,-2.201,0.031
refined,s,-3.929,"[-6.748, -1.11]",2.819,-2.325,0.023
refined,k0,-0.369,"[-1.322, 0.584]",0.953,-0.645,0.521
refined,k1,1.393,"[-0.18, 2.966]",1.573,1.477,0.144
refined,k2,-0.642,"[-1.501, 0.218]",0.859,-1.245,0.217
refined,k3,1.002,"[-0.037, 2.042]",1.039,1.609,0.112
refined,k4,-0.506,"[-1.773, 0.761]",1.267,-0.666,0.508
refined,k5,-0.934,"[-2.383, 0.514]",1.448,-1.076,0.286
