stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,27.762,1.727,0.000,76,0,9,3347990020.095,707928353.954
refined,27.762,1.727,0.000,76,0,9,3347990020.095,707928353.954
