stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.784,-5.947,-3.125,-0.165,-1.996,0.670,0.229,-0.376,-0.520,2197137439.247,-0.132
norefined,2,0.306,-6.006,-3.101,-0.145,-2.039,0.585,0.147,-0.414,-0.531,1462858742.479,-0.051
norefined,3,-0.180,-6.046,-3.065,-0.097,-2.047,0.523,0.077,-0.416,-0.519,979583373.646,0.030
norefined,4,-0.622,-6.123,-2.985,0.005,-1.923,0.414,0.015,-0.399,-0.545,885061673.458,0.102
norefined,5,-0.406,-6.246,-2.966,0.120,-1.534,0.360,0.093,-0.288,-0.592,820288660.759,0.065
norefined,6,-0.828,-6.275,-2.945,0.222,-1.320,0.250,0.079,-0.254,-0.618,789855853.420,0.132
norefined,7,-0.459,-6.347,-2.973,0.274,-1.028,0.218,0.177,-0.162,-0.654,755453252.275,0.072
norefined,8,-0.937,-6.324,-2.966,0.334,-0.933,0.129,0.156,-0.155,-0.660,741261546.128,0.148
norefined,9,-0.544,-6.380,-3.006,0.372,-0.670,0.112,0.254,-0.063,-0.704,710515365.219,0.085
norefined,10,-1.026,-6.341,-2.997,0.424,-0.599,0.021,0.231,-0.064,-0.709,707928353.954,0.162
refined,11,-1.026,-6.341,-2.997,0.424,-0.599,0.021,0.231,-0.064,-0.709,707928353.954,0.162
refined,12,0.226,0.611,0.946,-0.455,1.177,-2.145,0.402,2.432,-0.689,9176563142.727,0.369
refined,13,-0.964,-3.754,-3.870,1.890,-3.751,6.200,-1.922,-7.325,1.935,3783691215.331,0.257
refined,14,0.126,0.688,5.093,-8.813,7.964,-13.335,6.737,16.129,-4.465,9761006435.036,0.184
refined,15,-0.985,-9.292,-13.773,17.127,-14.588,29.918,-20.134,-27.298,9.540,5665594829.161,0.106
refined,16,7.114,57.333,95.883,-125.099,113.916,-216.627,144.275,189.764,-61.521,11439106573.271,0.124
refined,17,325.308,614.881,9167.314,-7874.346,16604.644,-13506.901,14317.837,19162.716,-7086.047,10779897187.291,0.529
refined,18,-35223.613,9010.535,-35380.233,21762.163,35389.509,-43547.922,8555.478,18948.345,-9378.858,6143069034.428,-3.909
refined,19,-35223.613,9010.535,-35380.233,21762.163,35389.509,-43547.922,8555.478,18948.345,-9378.858,6143069034.428,-3.909
refined,20,-35223.613,9010.535,-35380.233,21762.163,35389.509,-43547.922,8555.478,18948.345,-9378.858,6143069034.428,-3.909
