stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.035,-4.304,-1.767,-1.666,-1.825,-0.905,-0.874,-1.715,1.662,1686550305.891,0.473
norefined,2,-1.618,-4.449,-1.961,-1.561,-1.784,-0.938,-0.855,-1.689,1.612,1435051298.603,0.364
norefined,3,-1.198,-4.563,-2.124,-1.437,-1.712,-0.984,-0.758,-1.647,1.619,1076169823.605,0.263
norefined,4,-0.741,-4.653,-2.247,-1.360,-1.638,-1.022,-0.697,-1.615,1.644,777002473.225,0.159
norefined,5,-0.323,-4.796,-2.281,-1.182,-1.507,-1.016,-0.732,-1.568,1.614,752950997.563,0.067
norefined,6,-0.796,-4.836,-2.166,-1.105,-1.500,-0.973,-0.785,-1.543,1.589,732939834.118,0.165
norefined,7,-0.356,-4.953,-2.233,-0.949,-1.398,-0.978,-0.778,-1.488,1.575,703043991.648,0.072
norefined,8,-0.828,-4.989,-2.125,-0.861,-1.395,-0.929,-0.812,-1.448,1.550,693580023.642,0.166
norefined,9,-0.375,-5.087,-2.205,-0.729,-1.314,-0.938,-0.796,-1.391,1.542,663671940.415,0.074
norefined,10,-0.848,-5.117,-2.101,-0.641,-1.315,-0.884,-0.818,-1.342,1.520,659788598.111,0.166
refined,11,-0.848,-5.117,-2.101,-0.641,-1.315,-0.884,-0.818,-1.342,1.520,659788598.111,0.166
refined,12,-0.569,-4.593,-1.866,1.112,0.089,-1.403,-1.390,0.994,0.933,511726471.249,0.124
refined,13,-0.639,-4.393,-1.746,0.586,0.036,-0.822,-0.744,0.694,0.757,422420897.639,0.145
refined,14,-0.663,-4.654,-1.881,0.561,-0.009,-0.954,-0.829,0.854,0.775,420268349.877,0.142
refined,15,-0.658,-4.638,-1.855,0.560,-0.018,-0.945,-0.814,0.843,0.771,420247249.582,0.142
refined,16,-0.660,-4.652,-1.864,0.562,-0.016,-0.950,-0.820,0.847,0.774,420246260.451,0.142
refined,17,-0.660,-4.648,-1.861,0.562,-0.017,-0.949,-0.818,0.846,0.773,420246173.156,0.142
refined,18,-0.660,-4.649,-1.862,0.562,-0.017,-0.949,-0.819,0.847,0.773,420246161.939,0.142
refined,19,-0.660,-4.649,-1.862,0.562,-0.017,-0.949,-0.819,0.846,0.773,420246160.383,0.142
refined,20,-0.660,-4.649,-1.862,0.562,-0.017,-0.949,-0.819,0.846,0.773,420246160.162,0.142
