attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.112,"[-1.424, -0.8]",0.312,-5.939,0.000,48.697,ngd,13,177768595.262,0.137,-1.000,-0.112,0,0,fn
c,-4.471,"[-5.72, -3.222]",1.249,-5.964,0.000,48.697,ngd,13,177768595.262,0.137,-6.000,1.529,0,0,fn
s,-2.044,"[-2.583, -1.505]",0.539,-6.316,0.000,48.697,ngd,13,177768595.262,0.137,-3.000,0.956,0,0,fn
vot,0.249,,,,,48.697,ngd,13,177768595.262,0.137,0.167,0.082,0,0,fn
tt,-22718.380,"[-4.327179244743354e+39, 4.327179244743354e+39]",4327179244743353732676419103793799495680.000,-0.000,1.000,81.953,lm,13,937671508.983,0.316,-1.000,-22717.380,1,0,fn
c,-6051.175,"[-1.709068219887787e+40, 1.709068219887787e+40]",17090682198877869445987930660906333110272.000,-0.000,1.000,81.953,lm,13,937671508.983,0.316,-6.000,-6045.175,1,0,fn
s,-1655.033,"[-5.686555123580686e+39, 5.686555123580686e+39]",5686555123580686199615709799880358625280.000,-0.000,1.000,81.953,lm,13,937671508.983,0.316,-3.000,-1652.033,1,0,fn
vot,3.754,,,,,81.953,lm,13,937671508.983,0.316,0.167,3.588,0,0,fn
tt,-1.907,"[-2.612, -1.203]",0.705,-4.510,0.000,114.905,ngd+lm,13,164808541.770,0.132,-1.000,-0.907,0,0,fn
c,-7.843,"[-10.725, -4.96]",2.883,-4.533,0.000,114.905,ngd+lm,13,164808541.770,0.132,-6.000,-1.843,0,0,fn
s,-3.542,"[-4.783, -2.301]",1.241,-4.754,0.000,114.905,ngd+lm,13,164808541.770,0.132,-3.000,-0.542,0,0,fn
vot,0.243,,,,,114.905,ngd+lm,13,164808541.770,0.132,0.167,0.077,0,0,fn
