stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,48.198,1.765,0.000,57,0,9,2050915720.779,204331163.367
refined,199.602,1.765,0.000,57,0,9,2050915720.779,53374108.920
