stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,71.601,1.765,0.000,57,0,9,2528627716.105,175292164.964
refined,208.953,1.765,0.000,57,0,9,2528627716.105,62934407.635
