stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.944,-6.436,-2.069,-0.140,0.790,0.712,-1.252,-1.077,-1.686,1301272769.364,-0.147
norefined,2,0.457,-6.471,-2.119,-0.174,0.761,0.692,-1.267,-1.140,-1.736,944781661.329,-0.071
norefined,3,-0.032,-6.470,-2.178,-0.226,0.726,0.655,-1.262,-1.177,-1.766,574809759.573,0.005
norefined,4,-0.523,-6.449,-2.236,-0.261,0.695,0.611,-1.237,-1.185,-1.779,303536254.668,0.081
norefined,5,-1.015,-6.404,-2.277,-0.277,0.689,0.618,-1.181,-1.179,-1.757,90584322.387,0.158
norefined,6,-1.489,-6.317,-2.373,-0.262,0.728,0.634,-1.130,-1.144,-1.703,84268007.899,0.236
norefined,7,-1.005,-6.401,-2.448,-0.267,0.757,0.613,-1.106,-1.121,-1.680,79798656.390,0.157
norefined,8,-1.482,-6.316,-2.532,-0.253,0.793,0.634,-1.056,-1.088,-1.631,79065448.596,0.235
norefined,9,-0.996,-6.400,-2.599,-0.259,0.818,0.610,-1.034,-1.068,-1.610,71039047.862,0.156
norefined,10,-1.477,-6.316,-2.670,-0.246,0.850,0.633,-0.985,-1.038,-1.566,74834698.382,0.234
refined,11,-0.996,-6.400,-2.599,-0.259,0.818,0.610,-1.034,-1.068,-1.610,71039047.862,0.156
refined,12,-1.640,-10.147,-4.329,0.114,1.807,1.218,-0.670,-0.341,-1.391,23302640.373,0.162
refined,13,-2.414,-14.908,-6.409,0.310,1.591,1.568,-0.852,-0.580,-0.686,20125299.624,0.162
refined,14,-2.341,-14.308,-5.363,-1.984,5.404,2.613,-1.446,-1.210,-4.238,45099523.556,0.164
refined,15,-3.623,-21.843,-8.031,-1.662,6.379,3.050,-2.161,-0.567,-4.625,22740780.354,0.166
refined,16,-5.461,-33.538,-12.750,-1.752,8.304,4.661,-2.652,-1.537,-5.754,19336261.046,0.163
refined,17,-4.950,-30.266,-12.665,0.492,5.542,3.460,-1.731,-3.079,-4.721,21212909.036,0.164
refined,18,-6.482,-39.018,-14.470,-1.509,9.966,4.891,-3.424,-1.413,-7.129,22937435.152,0.166
refined,19,-6.326,-38.972,-15.789,-0.886,9.337,5.053,-2.622,-3.794,-7.855,19020135.379,0.162
refined,20,-12.276,-75.241,-28.980,-2.731,19.203,10.053,-6.074,-5.148,-15.781,19420293.545,0.163
