stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,8.192,2.347,0.001,19,0,9,594812008.985,71039047.861
refined,33.636,2.347,0.000,19,0,9,594812008.985,19020135.379
