attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.532,"[-0.683, -0.381]",0.151,-5.872,0.000,63.684,ngd,15,182494307.599,0.140,-1.000,0.468,0,0,fn
c,-4.774,"[-6.063, -3.485]",1.289,-6.172,0.000,63.684,ngd,15,182494307.599,0.140,-6.000,1.226,0,0,fn
s,-2.741,"[-3.478, -2.005]",0.737,-6.200,0.000,63.684,ngd,15,182494307.599,0.140,-3.000,0.259,0,0,fn
vot,0.111,,,,,63.684,ngd,15,182494307.599,0.140,0.167,-0.055,0,0,fn
tt,-80.395,"[-3067.771, 2906.982]",2987.377,-0.045,0.964,100.910,lm,15,5206419369.958,0.747,-1.000,-79.395,1,0,fn
c,2753.073,"[-99443.69, 104949.835]",102196.762,0.045,0.964,100.910,lm,15,5206419369.958,0.747,-6.000,2759.073,1,0,fn
s,-5204.229,"[-5205.371, -5203.086]",1.142,-7590.006,0.000,100.910,lm,15,5206419369.958,0.747,-3.000,-5201.229,0,0,fn
vot,-0.029,,,,,100.910,lm,15,5206419369.958,0.747,0.167,-0.196,0,0,fn
tt,-0.682,"[-0.866, -0.497]",0.185,-6.156,0.000,129.676,ngd+lm,15,172105992.072,0.136,-1.000,0.318,0,0,fn
c,-5.155,"[-6.513, -3.796]",1.359,-6.321,0.000,129.676,ngd+lm,15,172105992.072,0.136,-6.000,0.845,0,0,fn
s,-2.611,"[-3.274, -1.948]",0.663,-6.563,0.000,129.676,ngd+lm,15,172105992.072,0.136,-3.000,0.389,0,0,fn
vot,0.132,,,,,129.676,ngd+lm,15,172105992.072,0.136,0.167,-0.034,0,0,fn
