stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.629,-4.397,-1.026,-1.836,-0.323,-0.738,0.861,-1.826,-1.300,2680858228.785,1584,0,0,0.598
norefined,2,-2.290,-4.468,-1.368,-1.849,-0.393,-0.758,0.787,-1.872,-1.292,2261790664.183,1584,0,0,0.513
norefined,3,-1.938,-4.526,-1.709,-1.857,-0.438,-0.781,0.738,-1.889,-1.252,1858161443.660,1584,0,0,0.428
norefined,4,-1.555,-4.565,-2.021,-1.863,-0.458,-0.784,0.720,-1.887,-1.195,1420898383.911,1584,0,0,0.341
norefined,5,-1.144,-4.591,-2.298,-1.837,-0.457,-0.783,0.711,-1.878,-1.143,990609008.395,1584,0,0,0.249
norefined,6,-0.735,-4.615,-2.555,-1.732,-0.449,-0.805,0.693,-1.832,-1.093,779960421.941,1584,0,0,0.159
norefined,7,-0.715,-4.646,-2.849,-1.484,-0.405,-0.768,0.538,-1.585,-0.980,640968505.547,1584,0,0,0.154
norefined,8,-0.792,-4.701,-3.027,-1.211,-0.327,-0.715,0.371,-1.282,-0.900,502764153.464,1584,0,0,0.168
norefined,9,-0.765,-4.771,-3.151,-0.905,-0.215,-0.659,0.268,-0.959,-0.834,372616913.981,1584,0,0,0.160
norefined,10,-0.953,-4.834,-3.165,-0.598,-0.098,-0.604,0.247,-0.648,-0.788,261974257.098,1584,0,0,0.197
refined,11,-0.953,-4.834,-3.165,-0.598,-0.098,-0.604,0.247,-0.648,-0.788,261974257.098,1584,0,0,0.197
refined,12,-1.099,-6.025,-3.026,0.303,-0.013,-0.092,0.349,0.028,-0.030,97213535.070,1584,0,0,0.182
refined,13,-1.303,-7.274,-3.609,0.461,0.084,-0.072,0.455,-0.164,0.102,92502937.098,1584,0,0,0.179
refined,14,-1.275,-7.253,-3.564,0.533,-0.010,0.006,0.426,-0.215,0.141,91992243.602,1584,0,0,0.176
refined,15,-1.313,-7.474,-3.667,0.559,-0.017,0.008,0.453,-0.238,0.157,91935255.091,1584,0,0,0.176
refined,16,-1.308,-7.459,-3.654,0.568,-0.039,0.018,0.449,-0.240,0.162,91926968.681,1584,0,0,0.175
refined,17,-1.314,-7.497,-3.672,0.571,-0.040,0.018,0.454,-0.243,0.164,91925697.760,1584,0,0,0.175
refined,18,-1.313,-7.492,-3.669,0.572,-0.044,0.019,0.453,-0.243,0.165,91925496.397,1584,0,0,0.175
refined,19,-1.314,-7.499,-3.672,0.573,-0.044,0.019,0.454,-0.244,0.165,91925463.705,1584,0,0,0.175
refined,20,-1.314,-7.498,-3.671,0.573,-0.044,0.019,0.453,-0.244,0.165,91925458.295,1584,0,0,0.175
