attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,0.981,"[-13.958, 15.919]",14.938,0.109,0.913,70.566,ngd,71,14722368347.018,1.220,-1.000,1.981,1,0,fn
c,-7.564,"[-125.17, 110.042]",117.606,-0.107,0.915,70.566,ngd,71,14722368347.018,1.220,-6.000,-1.564,1,0,fn
s,-2.041,"[-37.89, 33.808]",35.849,-0.095,0.925,70.566,ngd,71,14722368347.018,1.220,-3.000,0.959,1,0,fn
vot,-0.130,,,,,70.566,ngd,71,14722368347.018,1.220,0.167,-0.296,0,0,fn
tt,-37.820,"[-662.012, 586.371]",624.192,-0.101,0.920,83.561,lm,71,7604070443.978,0.877,-1.000,-36.820,1,0,fn
c,380.452,"[-5908.462, 6669.366]",6288.914,0.101,0.920,83.561,lm,71,7604070443.978,0.877,-6.000,386.452,1,0,fn
s,211.476,"[-3278.003, 3700.955]",3489.479,0.101,0.920,83.561,lm,71,7604070443.978,0.877,-3.000,214.476,1,0,fn
vot,-0.099,,,,,83.561,lm,71,7604070443.978,0.877,0.167,-0.266,0,0,fn
tt,49.004,"[-711287.762, 711385.769]",711336.766,0.000,1.000,109.611,ngd+lm,71,14178814770.698,1.198,-1.000,50.004,1,0,fn
c,-684.003,"[-40033.07, 38665.064]",39349.067,-0.029,0.977,109.611,ngd+lm,71,14178814770.698,1.198,-6.000,-678.003,1,0,fn
s,-1156.561,"[-1156.561, -1156.561]",0.000,-5276431169829442850950208711323778738506651267612195308240868854464512.000,0.000,109.611,ngd+lm,71,14178814770.698,1.198,-3.000,-1153.561,0,0,fn
vot,-0.072,,,,,109.611,ngd+lm,71,14178814770.698,1.198,0.167,-0.238,0,0,fn
