stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.641,2.023,0.000,76,0,9,1917592505.020,347458934.238
refined,55.258,2.023,0.000,76,0,9,1917592505.020,227668493.220
