stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.113,-4.310,-3.624,-1.086,1.276,1.912,0.969,-0.050,1.430,1712501863.955,0.490
norefined,2,-1.918,-4.543,-3.652,-1.178,1.086,1.822,0.764,-0.141,1.199,1038838312.039,0.422
norefined,3,-1.701,-4.775,-3.653,-1.223,0.895,1.760,0.567,-0.223,0.952,617196897.891,0.356
norefined,4,-1.439,-4.991,-3.644,-1.225,0.718,1.717,0.369,-0.249,0.703,371257521.779,0.288
norefined,5,-1.103,-5.192,-3.634,-1.222,0.557,1.621,0.217,-0.233,0.509,259956962.362,0.212
norefined,6,-1.244,-5.346,-3.597,-1.148,0.332,1.345,0.086,-0.176,0.281,204857940.156,0.233
norefined,7,-0.845,-5.514,-3.573,-1.078,0.206,1.167,-0.004,-0.146,0.250,211520316.635,0.153
norefined,8,-1.316,-5.475,-3.590,-1.003,0.130,1.079,0.035,-0.132,0.179,189384394.739,0.240
norefined,9,-0.853,-5.609,-3.563,-0.969,0.096,1.000,-0.039,-0.121,0.229,193004634.487,0.152
norefined,10,-1.330,-5.561,-3.579,-0.896,0.036,0.927,0.014,-0.108,0.175,179703709.818,0.239
refined,11,-1.330,-5.561,-3.579,-0.896,0.036,0.927,0.014,-0.108,0.175,179703709.818,0.239
refined,12,-1.094,-5.736,-3.175,0.034,-0.202,-0.106,-0.300,-0.171,0.430,120048267.365,0.191
refined,13,-1.125,-6.073,-3.209,0.159,-0.287,-0.138,-0.200,0.067,0.407,117310027.974,0.185
refined,14,-1.155,-6.312,-3.279,0.203,-0.329,-0.187,-0.182,0.118,0.401,117049029.229,0.183
refined,15,-1.157,-6.352,-3.285,0.216,-0.334,-0.188,-0.169,0.140,0.396,117025960.149,0.182
refined,16,-1.161,-6.379,-3.295,0.219,-0.338,-0.193,-0.168,0.143,0.396,117024062.709,0.182
refined,17,-1.161,-6.380,-3.294,0.220,-0.338,-0.193,-0.166,0.146,0.396,117023896.598,0.182
refined,18,-1.161,-6.383,-3.296,0.220,-0.339,-0.193,-0.166,0.146,0.396,117023880.096,0.182
refined,19,-1.161,-6.383,-3.295,0.220,-0.338,-0.193,-0.166,0.146,0.396,117023878.139,0.182
refined,20,-1.161,-6.383,-3.296,0.220,-0.339,-0.193,-0.166,0.146,0.396,117023877.864,0.182
