stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,5.624,2.023,0.000,76,0,9,1549532384.510,882660454.619
refined,19.554,2.023,0.000,76,0,9,1549532384.510,427260860.011
