attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.366,"[-3.097, 0.365]",1.731,-1.575,0.120,63,0.800,1138113187.081,0.274,-1.000,-0.366,1,0,fn
c,-7.764,"[-17.825, 2.298]",10.062,-1.540,0.128,63,0.800,1138113187.081,0.274,-6.000,-1.764,1,0,fn
s,-4.954,"[-11.331, 1.423]",6.377,-1.550,0.126,63,0.800,1138113187.081,0.274,-3.000,-1.954,1,0,fn
k0,1.696,"[-1.119, 4.511]",2.815,1.203,0.233,63,0.800,1138113187.081,0.274,0.000,1.696,0,0,fp
k1,-1.461,"[-4.212, 1.291]",2.751,-1.060,0.293,63,0.800,1138113187.081,0.274,0.000,-1.461,0,0,fp
k2,-1.986,"[-5.001, 1.028]",3.014,-1.315,0.193,63,0.800,1138113187.081,0.274,0.000,-1.986,0,0,fp
k3,1.320,"[-1.658, 4.298]",2.978,0.885,0.379,63,0.800,1138113187.081,0.274,0.000,1.320,0,0,fp
k4,1.250,"[-1.287, 3.786]",2.537,0.983,0.329,63,0.800,1138113187.081,0.274,0.000,1.250,0,0,fp
k5,0.394,"[-1.934, 2.722]",2.328,0.338,0.737,63,0.800,1138113187.081,0.274,0.000,0.394,0,0,fp
vot,0.176,,,,,63,0.800,1138113187.081,0.274,0.167,0.009,0,0,fn
tt,-0.821,"[-1.181, -0.462]",0.359,-4.560,0.000,63,0.900,231186603.267,0.139,-1.000,0.179,0,0,fn
c,-5.248,"[-7.504, -2.992]",2.256,-4.643,0.000,63,0.900,231186603.267,0.139,-6.000,0.752,0,0,fn
s,-2.772,"[-3.956, -1.589]",1.183,-4.676,0.000,63,0.900,231186603.267,0.139,-3.000,0.228,0,0,fn
k0,-0.181,"[-0.717, 0.354]",0.535,-0.676,0.502,63,0.900,231186603.267,0.139,0.000,-0.181,0,0,fp
k1,0.530,"[0.021, 1.038]",0.509,2.078,0.042,63,0.900,231186603.267,0.139,0.000,0.530,0,1,fp
k2,0.512,"[-0.008, 1.032]",0.520,1.964,0.054,63,0.900,231186603.267,0.139,0.000,0.512,0,1,fp
k3,0.075,"[-0.534, 0.685]",0.610,0.247,0.806,63,0.900,231186603.267,0.139,0.000,0.075,0,0,fp
k4,0.131,"[-0.459, 0.722]",0.590,0.445,0.658,63,0.900,231186603.267,0.139,0.000,0.131,0,0,fp
k5,0.378,"[-0.21, 0.966]",0.588,1.283,0.204,63,0.900,231186603.267,0.139,0.000,0.378,0,0,fp
vot,0.156,,,,,63,0.900,231186603.267,0.139,0.167,-0.010,0,0,fn
tt,-1.091,"[-1.719, -0.462]",0.628,-3.464,0.001,63,1.100,183819942.431,0.156,-1.000,-0.091,0,0,fn
c,-6.381,"[-9.847, -2.916]",3.465,-3.676,0.000,63,1.100,183819942.431,0.156,-6.000,-0.381,0,0,fn
s,-2.797,"[-4.454, -1.14]",1.657,-3.369,0.001,63,1.100,183819942.431,0.156,-3.000,0.203,0,0,fn
k0,0.255,"[-0.623, 1.132]",0.878,0.579,0.565,63,1.100,183819942.431,0.156,0.000,0.255,0,0,fp
k1,-0.723,"[-1.6, 0.155]",0.878,-1.644,0.105,63,1.100,183819942.431,0.156,0.000,-0.723,0,0,fp
k2,-0.520,"[-1.327, 0.286]",0.807,-1.287,0.202,63,1.100,183819942.431,0.156,0.000,-0.520,0,0,fp
k3,-0.157,"[-0.971, 0.658]",0.815,-0.385,0.702,63,1.100,183819942.431,0.156,0.000,-0.157,0,0,fp
k4,-0.039,"[-0.927, 0.848]",0.887,-0.088,0.930,63,1.100,183819942.431,0.156,0.000,-0.039,0,0,fp
k5,-0.473,"[-1.238, 0.291]",0.765,-1.235,0.221,63,1.100,183819942.431,0.156,0.000,-0.473,0,0,fp
vot,0.171,,,,,63,1.100,183819942.431,0.156,0.167,0.004,0,0,fn
tt,-0.940,"[-1.601, -0.279]",0.661,-2.837,0.006,63,1.200,343382121.421,0.227,-1.000,0.060,0,0,fn
c,-5.106,"[-8.368, -1.844]",3.262,-3.125,0.003,63,1.200,343382121.421,0.227,-6.000,0.894,0,0,fn
s,-2.175,"[-3.782, -0.568]",1.607,-2.702,0.009,63,1.200,343382121.421,0.227,-3.000,0.825,0,0,fn
k0,-0.796,"[-1.928, 0.336]",1.132,-1.404,0.165,63,1.200,343382121.421,0.227,0.000,-0.796,0,0,fp
k1,-0.129,"[-0.936, 0.678]",0.807,-0.320,0.750,63,1.200,343382121.421,0.227,0.000,-0.129,0,0,fp
k2,-0.279,"[-1.213, 0.655]",0.934,-0.596,0.553,63,1.200,343382121.421,0.227,0.000,-0.279,0,0,fp
k3,-0.040,"[-1.025, 0.945]",0.985,-0.081,0.935,63,1.200,343382121.421,0.227,0.000,-0.040,0,0,fp
k4,-0.235,"[-1.346, 0.877]",1.112,-0.421,0.675,63,1.200,343382121.421,0.227,0.000,-0.235,0,0,fp
k5,-0.562,"[-1.485, 0.362]",0.924,-1.214,0.229,63,1.200,343382121.421,0.227,0.000,-0.562,0,0,fp
vot,0.184,,,,,63,1.200,343382121.421,0.227,0.167,0.017,0,0,fn
