stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.643,-7.848,-4.590,1.706,-1.689,-1.981,1.693,1.513,0.529,4581923953.364,1584,0,0,-0.082
norefined,2,0.171,-7.855,-4.656,1.656,-1.732,-2.058,1.638,1.447,0.455,2879383114.109,1584,0,0,-0.022
norefined,3,-0.313,-7.852,-4.699,1.617,-1.732,-2.116,1.580,1.392,0.405,1952878293.546,1584,0,0,0.040
norefined,4,-0.805,-7.834,-4.718,1.591,-1.713,-2.148,1.537,1.355,0.360,1314303974.049,1584,0,0,0.103
norefined,5,-1.292,-7.795,-4.699,1.638,-1.629,-2.168,1.516,1.361,0.351,1193182403.967,1584,0,0,0.166
norefined,6,-0.851,-7.814,-4.866,1.618,-1.633,-2.058,1.426,1.285,0.376,1268799192.044,1584,0,0,0.109
norefined,7,-1.338,-7.774,-4.842,1.668,-1.545,-2.072,1.409,1.296,0.373,1162969738.500,1584,0,0,0.172
norefined,8,-0.879,-7.804,-4.983,1.646,-1.549,-1.977,1.334,1.236,0.393,1238209937.787,1584,0,0,0.113
norefined,9,-1.366,-7.764,-4.954,1.696,-1.461,-1.986,1.320,1.250,0.394,1138113187.081,1584,0,0,0.176
norefined,10,-0.900,-7.799,-5.079,1.671,-1.466,-1.900,1.254,1.199,0.412,1213947095.444,1584,0,0,0.115
refined,11,-1.366,-7.764,-4.954,1.696,-1.461,-1.986,1.320,1.250,0.394,1138113187.081,1584,0,0,0.176
refined,12,0.006,-1.420,0.070,-0.951,2.364,2.869,-1.040,-1.178,0.719,7708483838.468,1584,0,0,-0.004
refined,13,-0.431,1.372,-0.893,2.811,-5.928,-7.008,3.022,3.082,-1.095,4091975948.429,1584,0,0,-0.314
refined,14,0.576,-5.473,-0.262,-6.645,12.143,14.996,-7.152,-6.629,3.199,10784540330.291,1584,0,0,-0.105
refined,15,-4.378,27.176,-5.121,46.065,-64.491,-84.139,35.015,36.874,-13.362,7950616839.062,1584,0,0,-0.161
refined,16,-70.767,-63.026,93.668,-183.966,56.258,30.097,-536.101,622.140,117.205,8591942759.190,1584,0,0,1.123
refined,17,138.184,-635.817,-17.416,-2321.978,-691.433,-1198.073,-619.286,-401.173,2842.421,9582855445.566,1584,0,0,-0.217
refined,18,129.775,-673.848,-158.987,-2286.845,-911.484,-1313.754,-862.798,-656.925,2669.917,8959449364.135,1584,0,0,-0.193
refined,19,1182.906,-2276.098,-1243.119,-677.099,-109.083,-1821.274,-675.009,-358.183,3692.508,10082440383.256,1584,0,0,-0.520
refined,20,1193.127,-2272.149,-1243.107,-673.835,-106.177,-1824.623,-674.810,-359.721,3690.574,10052948950.052,1584,0,0,-0.525
