attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.871,"[-1.448, -0.295]",0.576,-2.741,0.021,73,0.250,18508744.133,0.096,-1.000,0.129,0,0,fn
c,-4.951,"[-8.397, -1.506]",3.446,-2.604,0.026,73,0.250,18508744.133,0.096,-6.000,1.049,0,0,fn
s,-2.723,"[-4.436, -1.011]",1.712,-2.882,0.016,73,0.250,18508744.133,0.096,-3.000,0.277,0,0,fn
k0,-0.183,"[-1.287, 0.922]",1.104,-0.300,0.771,73,0.250,18508744.133,0.096,0.000,-0.183,0,0,fp
k1,0.317,"[-0.825, 1.46]",1.142,0.503,0.626,73,0.250,18508744.133,0.096,0.000,0.317,0,0,fp
k2,-0.180,"[-1.479, 1.119]",1.299,-0.251,0.807,73,0.250,18508744.133,0.096,0.000,-0.180,0,0,fp
k3,-0.161,"[-1.642, 1.32]",1.481,-0.197,0.848,73,0.250,18508744.133,0.096,0.000,-0.161,0,0,fp
k4,0.750,"[-0.596, 2.095]",1.345,1.010,0.336,73,0.250,18508744.133,0.096,0.000,0.750,0,0,fp
k5,-0.052,"[-1.204, 1.099]",1.152,-0.082,0.936,73,0.250,18508744.133,0.096,0.000,-0.052,0,0,fp
vot,0.176,,,,,73,0.250,18508744.133,0.096,0.167,0.009,0,0,fn
tt,-0.952,"[-1.233, -0.671]",0.281,-5.750,0.000,73,0.500,29717819.120,0.079,-1.000,0.048,0,0,fn
c,-5.883,"[-7.642, -4.124]",1.759,-5.681,0.000,73,0.500,29717819.120,0.079,-6.000,0.117,0,0,fn
s,-3.124,"[-4.108, -2.14]",0.984,-5.395,0.000,73,0.500,29717819.120,0.079,-3.000,-0.124,0,0,fn
k0,-0.166,"[-0.702, 0.371]",0.537,-0.524,0.604,73,0.500,29717819.120,0.079,0.000,-0.166,0,0,fp
k1,0.510,"[-0.045, 1.065]",0.555,1.562,0.129,73,0.500,29717819.120,0.079,0.000,0.510,0,0,fp
k2,-0.820,"[-1.607, -0.033]",0.787,-1.769,0.087,73,0.500,29717819.120,0.079,0.000,-0.820,0,1,fp
k3,-0.362,"[-0.803, 0.078]",0.441,-1.397,0.173,73,0.500,29717819.120,0.079,0.000,-0.362,0,0,fp
k4,0.886,"[0.284, 1.489]",0.602,2.501,0.018,73,0.500,29717819.120,0.079,0.000,0.886,0,1,fp
k5,-0.296,"[-0.859, 0.267]",0.563,-0.894,0.379,73,0.500,29717819.120,0.079,0.000,-0.296,0,0,fp
vot,0.162,,,,,73,0.500,29717819.120,0.079,0.167,-0.005,0,0,fn
tt,-0.845,"[-1.035, -0.655]",0.190,-7.462,0.000,73,0.750,60104877.626,0.093,-1.000,0.155,0,0,fn
c,-5.072,"[-6.353, -3.791]",1.281,-6.641,0.000,73,0.750,60104877.626,0.093,-6.000,0.928,0,0,fn
s,-2.540,"[-3.144, -1.936]",0.604,-7.055,0.000,73,0.750,60104877.626,0.093,-3.000,0.460,0,0,fn
k0,0.015,"[-0.413, 0.442]",0.427,0.057,0.955,73,0.750,60104877.626,0.093,0.000,0.015,0,0,fp
k1,-0.445,"[-0.857, -0.033]",0.412,-1.809,0.077,73,0.750,60104877.626,0.093,0.000,-0.445,0,1,fp
k2,0.030,"[-0.535, 0.595]",0.565,0.088,0.930,73,0.750,60104877.626,0.093,0.000,0.030,0,0,fp
k3,-0.173,"[-0.612, 0.266]",0.439,-0.661,0.512,73,0.750,60104877.626,0.093,0.000,-0.173,0,0,fp
k4,0.076,"[-0.379, 0.531]",0.455,0.280,0.781,73,0.750,60104877.626,0.093,0.000,0.076,0,0,fp
k5,0.226,"[-0.237, 0.689]",0.463,0.819,0.417,73,0.750,60104877.626,0.093,0.000,0.226,0,0,fp
vot,0.167,,,,,73,0.750,60104877.626,0.093,0.167,0.000,0,0,fn
