stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.705,-4.085,-1.790,0.006,-0.148,-1.448,-0.768,-0.208,0.263,732062028.597,1584,0,0,-0.173
norefined,2,0.224,-4.074,-1.877,-0.046,-0.122,-1.470,-0.845,-0.241,0.263,452311537.845,1584,0,0,-0.055
norefined,3,-0.267,-4.045,-1.917,-0.096,-0.105,-1.443,-0.890,-0.244,0.290,195327417.069,1584,0,0,0.066
norefined,4,-0.755,-3.988,-1.959,-0.122,-0.116,-1.381,-0.906,-0.225,0.339,82646426.994,1584,0,0,0.189
norefined,5,-0.915,-3.871,-2.290,-0.078,-0.238,-1.173,-0.718,-0.149,0.361,61386820.811,1584,0,0,0.236
norefined,6,-0.449,-3.936,-2.373,-0.089,-0.270,-1.105,-0.630,-0.074,0.412,106413223.741,1584,0,0,0.114
norefined,7,-0.934,-3.911,-2.318,-0.133,-0.230,-1.042,-0.624,-0.059,0.472,56741208.463,1584,0,0,0.239
norefined,8,-0.454,-3.968,-2.399,-0.128,-0.260,-1.006,-0.562,-0.002,0.502,95514101.675,1584,0,0,0.114
norefined,9,-0.940,-3.940,-2.345,-0.169,-0.217,-0.946,-0.558,0.011,0.557,53143548.889,1584,0,0,0.239
norefined,10,-0.457,-3.994,-2.423,-0.159,-0.245,-0.922,-0.504,0.063,0.578,87778526.325,1584,0,0,0.114
refined,11,-0.940,-3.940,-2.345,-0.169,-0.217,-0.946,-0.558,0.011,0.557,53143548.889,1584,0,0,0.239
refined,12,-0.086,-1.488,-1.287,-0.218,1.478,0.590,0.464,1.028,-0.316,685533193.501,1584,0,0,0.058
refined,13,0.033,0.077,0.073,0.225,-1.421,-0.657,-1.046,-0.633,1.079,336962417.032,1584,0,0,0.430
refined,14,-0.383,-1.639,-1.188,-0.315,0.826,-0.540,0.964,0.022,0.305,112305722.192,1584,0,0,0.234
refined,15,-0.239,-1.411,-1.100,-0.134,0.134,-0.383,-0.123,0.065,0.415,31424742.000,1584,0,0,0.170
refined,16,-0.331,-1.674,-1.289,-0.271,0.192,-0.499,-0.003,0.048,0.469,25971967.301,1584,0,0,0.198
refined,17,-0.404,-2.079,-1.485,-0.286,0.231,-0.452,-0.070,0.162,0.384,24647283.341,1584,0,0,0.194
refined,18,-0.522,-2.777,-1.814,-0.294,0.271,-0.362,-0.184,0.343,0.236,22688243.727,1584,0,0,0.188
refined,19,-0.712,-3.965,-2.332,-0.251,0.305,-0.205,-0.298,0.609,0.026,20100161.510,1584,0,0,0.180
refined,20,-0.871,-4.951,-2.723,-0.183,0.317,-0.180,-0.161,0.750,-0.052,18508744.133,1584,0,0,0.176
