attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.998,"[-1.269, -0.726]",0.271,-6.124,0.000,84.465,ngd,22,179506707.900,0.139,-1.000,0.002,0,0,fn
c,-6.612,"[-8.455, -4.77]",1.843,-5.979,0.000,84.465,ngd,22,179506707.900,0.139,-6.000,-0.612,0,0,fn
s,-3.213,"[-4.189, -2.238]",0.975,-5.487,0.000,84.465,ngd,22,179506707.900,0.139,-3.000,-0.213,0,0,fn
vot,0.151,,,,,84.465,ngd,22,179506707.900,0.139,0.167,-0.016,0,0,fn
tt,-0.943,"[-1.192, -0.694]",0.249,-6.309,0.000,69.712,lm,22,176700042.996,0.138,-1.000,0.057,0,0,fn
c,-5.765,"[-7.323, -4.207]",1.558,-6.164,0.000,69.712,lm,22,176700042.996,0.138,-6.000,0.235,0,0,fn
s,-2.767,"[-3.59, -1.944]",0.823,-5.604,0.000,69.712,lm,22,176700042.996,0.138,-3.000,0.233,0,0,fn
vot,0.164,,,,,69.712,lm,22,176700042.996,0.138,0.167,-0.003,0,0,fn
tt,-0.979,"[-1.238, -0.719]",0.259,-6.286,0.000,162.352,ngd+lm,22,176399443.362,0.137,-1.000,0.021,0,0,fn
c,-5.788,"[-7.358, -4.217]",1.570,-6.140,0.000,162.352,ngd+lm,22,176399443.362,0.137,-6.000,0.212,0,0,fn
s,-2.783,"[-3.613, -1.954]",0.830,-5.588,0.000,162.352,ngd+lm,22,176399443.362,0.137,-3.000,0.217,0,0,fn
vot,0.169,,,,,162.352,ngd+lm,22,176399443.362,0.137,0.167,0.002,0,0,fn
