stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.286,"[-2.271, -0.301]",0.985,-2.178,0.033
norefined,c,-6.331,"[-11.301, -1.362]",4.969,-2.125,0.037
norefined,s,-3.044,"[-5.21, -0.877]",2.167,-2.343,0.022
norefined,k0,0.545,"[-0.676, 1.766]",1.221,0.745,0.459
norefined,k1,-1.451,"[-2.728, -0.174]",1.277,-1.895,0.062
norefined,k2,0.147,"[-0.922, 1.217]",1.070,0.230,0.819
norefined,k3,0.839,"[-0.07, 1.747]",0.909,1.539,0.128
norefined,k4,-0.446,"[-1.403, 0.511]",0.957,-0.777,0.440
norefined,k5,-0.516,"[-1.739, 0.706]",1.223,-0.704,0.484
refined,tt,-0.796,"[-1.177, -0.415]",0.381,-3.488,0.001
refined,c,-4.995,"[-7.286, -2.703]",2.292,-3.636,0.001
refined,s,-2.563,"[-3.709, -1.418]",1.146,-3.732,0.000
refined,k0,0.219,"[-0.311, 0.749]",0.530,0.690,0.493
refined,k1,-0.817,"[-1.429, -0.206]",0.612,-2.229,0.029
refined,k2,0.704,"[-0.022, 1.429]",0.725,1.618,0.110
refined,k3,0.522,"[-0.069, 1.114]",0.591,1.474,0.145
refined,k4,0.159,"[-0.39, 0.709]",0.550,0.483,0.630
refined,k5,-0.371,"[-0.985, 0.242]",0.613,-1.009,0.316
