stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.810,"[-1.466, -0.154]",0.656,-2.060,0.043
norefined,c,-6.862,"[-12.12, -1.605]",5.257,-2.177,0.033
norefined,s,-2.713,"[-4.666, -0.76]",1.953,-2.317,0.024
norefined,k0,0.164,"[-1.128, 1.457]",1.292,0.212,0.833
norefined,k1,-0.530,"[-1.392, 0.333]",0.862,-1.024,0.309
norefined,k2,-1.033,"[-2.337, 0.271]",1.304,-1.321,0.191
norefined,k3,-0.258,"[-1.646, 1.13]",1.388,-0.310,0.757
norefined,k4,-0.432,"[-1.361, 0.496]",0.928,-0.777,0.440
norefined,k5,-0.568,"[-1.644, 0.508]",1.076,-0.881,0.381
refined,tt,-0.935,"[-1.464, -0.407]",0.528,-2.952,0.004
refined,c,-6.229,"[-9.804, -2.655]",3.575,-2.907,0.005
refined,s,-2.165,"[-3.509, -0.82]",1.344,-2.686,0.009
refined,k0,0.226,"[-0.711, 1.164]",0.938,0.403,0.689
refined,k1,0.455,"[-0.204, 1.114]",0.659,1.151,0.254
refined,k2,-0.555,"[-1.587, 0.478]",1.033,-0.896,0.374
refined,k3,0.233,"[-0.6, 1.065]",0.832,0.466,0.643
refined,k4,-0.914,"[-1.701, -0.128]",0.786,-1.939,0.057
refined,k5,-0.002,"[-0.637, 0.633]",0.635,-0.005,0.996
