stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.531,-6.773,-2.777,0.112,-1.452,-0.796,-0.636,-0.229,-0.810,737453412.910,1584,0,0,0.078
norefined,2,-1.015,-6.752,-2.722,0.083,-1.370,-0.839,-0.666,-0.186,-0.822,541802818.075,1584,0,0,0.150
norefined,3,-0.627,-6.723,-2.973,0.102,-1.244,-0.862,-0.612,-0.273,-0.728,647212450.088,1584,0,0,0.093
norefined,4,-1.111,-6.701,-2.907,0.070,-1.166,-0.895,-0.634,-0.226,-0.736,503898362.838,1584,0,0,0.166
norefined,5,-0.667,-6.700,-3.097,0.074,-1.087,-0.914,-0.594,-0.290,-0.666,607134812.720,1584,0,0,0.100
norefined,6,-1.151,-6.679,-3.023,0.038,-1.020,-0.940,-0.615,-0.241,-0.674,476924972.210,1584,0,0,0.172
norefined,7,-0.694,-6.687,-3.191,0.042,-0.954,-0.957,-0.581,-0.292,-0.612,580188249.977,1584,0,0,0.104
norefined,8,-1.178,-6.668,-3.111,0.004,-0.896,-0.978,-0.601,-0.243,-0.622,457026912.354,1584,0,0,0.177
norefined,9,-0.714,-6.680,-3.267,0.008,-0.840,-0.994,-0.571,-0.289,-0.563,560711528.283,1584,0,0,0.107
norefined,10,-1.199,-6.661,-3.182,-0.031,-0.791,-1.010,-0.591,-0.239,-0.576,442255838.637,1584,0,0,0.180
refined,11,-1.199,-6.661,-3.182,-0.031,-0.791,-1.010,-0.591,-0.239,-0.576,442255838.637,1584,0,0,0.180
refined,12,-0.733,-4.345,-2.564,0.048,0.079,-0.457,-0.063,0.056,-0.127,341395817.666,1584,0,0,0.169
refined,13,-0.990,-5.954,-3.221,0.020,0.072,-0.558,-0.242,-0.150,-0.389,319713706.779,1584,0,0,0.166
refined,14,-0.936,-5.502,-3.063,-0.018,0.003,-0.540,-0.240,-0.072,-0.309,318985947.756,1584,0,0,0.170
refined,15,-0.962,-5.693,-3.125,-0.004,0.007,-0.552,-0.256,-0.101,-0.318,318927145.615,1584,0,0,0.169
refined,16,-0.952,-5.617,-3.102,-0.010,0.005,-0.549,-0.252,-0.089,-0.314,318918623.960,1584,0,0,0.169
refined,17,-0.956,-5.649,-3.111,-0.008,0.006,-0.550,-0.253,-0.094,-0.315,318917103.344,1584,0,0,0.169
refined,18,-0.955,-5.636,-3.108,-0.009,0.005,-0.550,-0.253,-0.092,-0.315,318916834.292,1584,0,0,0.169
refined,19,-0.955,-5.641,-3.109,-0.009,0.005,-0.550,-0.253,-0.093,-0.315,318916784.687,1584,0,0,0.169
refined,20,-0.955,-5.639,-3.108,-0.009,0.005,-0.550,-0.253,-0.092,-0.315,318916775.462,1584,0,0,0.169
