stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,81.722,2.023,0.000,0,9,4429028890.628,369777217.425,76
refined,99.684,2.023,0.000,0,9,4429028890.628,307775648.061,76
