stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,41.343,2.023,0.000,0,9,2697159425.231,411559445.562,76
refined,60.516,2.023,0.000,0,9,2697159425.231,295450557.931,76
