stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.933,"[-1.648, -0.218]",0.715,-2.190,0.033
norefined,c,-7.161,"[-12.5, -1.823]",5.338,-2.250,0.029
norefined,s,-3.560,"[-6.074, -1.046]",2.514,-2.375,0.022
norefined,k0,0.317,"[-0.774, 1.407]",1.090,0.487,0.628
norefined,k1,-0.699,"[-1.854, 0.455]",1.155,-1.016,0.315
norefined,k2,-0.240,"[-1.468, 0.988]",1.228,-0.328,0.745
norefined,k3,0.350,"[-0.455, 1.154]",0.804,0.729,0.470
norefined,k4,-1.062,"[-2.871, 0.747]",1.809,-0.985,0.330
norefined,k5,0.264,"[-0.808, 1.336]",1.072,0.413,0.682
refined,tt,-1.437,"[-2.08, -0.795]",0.643,-3.751,0.000
refined,c,-8.473,"[-12.229, -4.717]",3.756,-3.784,0.000
refined,s,-4.290,"[-6.085, -2.496]",1.794,-4.010,0.000
refined,k0,0.386,"[-0.481, 1.253]",0.867,0.747,0.459
refined,k1,0.213,"[-1.011, 1.438]",1.224,0.292,0.772
refined,k2,0.043,"[-0.828, 0.913]",0.870,0.082,0.935
refined,k3,0.013,"[-0.636, 0.663]",0.650,0.034,0.973
refined,k4,-0.424,"[-1.79, 0.942]",1.366,-0.521,0.605
refined,k5,-0.475,"[-1.44, 0.49]",0.965,-0.825,0.413
