stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,97.058,2.023,0.000,76,0,9,2806093890.939,199897073.507
refined,179.991,2.023,0.000,76,0,9,2806093890.939,111450953.269
