stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.138,-5.347,-2.227,-0.869,-1.030,1.551,-0.579,-1.372,-0.560,513956329.376,0.213
norefined,2,-1.043,-5.350,-2.551,-0.768,-0.893,1.384,-0.575,-1.091,-0.571,393333348.212,0.195
norefined,3,-0.941,-5.354,-2.824,-0.650,-0.762,1.203,-0.548,-0.775,-0.562,290302200.226,0.176
norefined,4,-0.968,-5.349,-3.028,-0.507,-0.654,0.974,-0.503,-0.427,-0.537,211572303.321,0.181
norefined,5,-0.818,-5.389,-3.143,-0.395,-0.543,0.694,-0.438,-0.104,-0.515,176620459.431,0.152
norefined,6,-1.288,-5.379,-3.064,-0.371,-0.526,0.572,-0.411,-0.024,-0.510,261216302.194,0.239
norefined,7,-0.801,-5.454,-3.133,-0.404,-0.502,0.553,-0.401,-0.026,-0.502,168180730.236,0.147
norefined,8,-1.279,-5.444,-3.042,-0.391,-0.493,0.464,-0.371,0.033,-0.492,247713119.318,0.235
norefined,9,-0.791,-5.518,-3.109,-0.426,-0.472,0.454,-0.360,0.027,-0.483,162026522.125,0.143
norefined,10,-1.273,-5.507,-3.014,-0.415,-0.468,0.383,-0.329,0.079,-0.471,237849549.597,0.231
refined,11,-0.791,-5.518,-3.109,-0.426,-0.472,0.454,-0.360,0.027,-0.483,162026522.125,0.143
refined,12,-0.859,-5.605,-2.493,-0.679,-0.117,-0.010,-0.105,0.570,-0.294,103967234.746,0.153
refined,13,-0.804,-5.402,-2.388,-0.560,-0.057,-0.097,0.087,0.470,-0.266,102617052.631,0.149
refined,14,-0.800,-5.376,-2.366,-0.563,-0.051,-0.121,0.080,0.481,-0.247,102559026.856,0.149
refined,15,-0.796,-5.352,-2.354,-0.559,-0.047,-0.126,0.086,0.478,-0.244,102555341.534,0.149
refined,16,-0.795,-5.346,-2.350,-0.558,-0.047,-0.128,0.087,0.477,-0.242,102554977.421,0.149
refined,17,-0.794,-5.343,-2.349,-0.557,-0.046,-0.128,0.087,0.477,-0.242,102554937.099,0.149
refined,18,-0.794,-5.343,-2.349,-0.557,-0.046,-0.128,0.088,0.477,-0.242,102554932.489,0.149
refined,19,-0.794,-5.342,-2.349,-0.557,-0.046,-0.129,0.088,0.477,-0.242,102554931.957,0.149
refined,20,-0.794,-5.342,-2.348,-0.557,-0.046,-0.129,0.088,0.477,-0.242,102554931.895,0.149
