attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.953,"[-1.239, -0.668]",0.286,-6.659,0.000,48,0.150,111450953.269,0.105,-1.000,0.047,0,0,fn
c,-5.929,"[-7.64, -4.217]",1.712,-6.914,0.000,48,0.150,111450953.269,0.105,-6.000,0.071,0,0,fn
s,-2.930,"[-3.793, -2.066]",0.864,-6.772,0.000,48,0.150,111450953.269,0.105,-3.000,0.070,0,0,fn
k0,-0.394,"[-0.928, 0.141]",0.535,-1.470,0.146,48,0.150,111450953.269,0.105,0.000,-0.394,0,0,fp
k1,0.320,"[-0.17, 0.809]",0.489,1.304,0.197,48,0.150,111450953.269,0.105,0.000,0.320,0,0,fp
k2,0.187,"[-0.289, 0.664]",0.476,0.785,0.435,48,0.150,111450953.269,0.105,0.000,0.187,0,0,fp
k3,-0.041,"[-0.583, 0.502]",0.542,-0.150,0.882,48,0.150,111450953.269,0.105,0.000,-0.041,0,0,fp
k4,0.224,"[-0.248, 0.695]",0.472,0.946,0.347,48,0.150,111450953.269,0.105,0.000,0.224,0,0,fp
k5,0.142,"[-0.338, 0.622]",0.480,0.590,0.557,48,0.150,111450953.269,0.105,0.000,0.142,0,0,fp
vot,0.161,,,,,48,0.150,111450953.269,0.105,0.167,-0.006,0,0,fn
tt,-1.513,"[-2.103, -0.922]",0.591,-5.114,0.000,48,0.200,117973527.044,0.110,-1.000,-0.513,0,0,fn
c,-7.690,"[-10.575, -4.805]",2.885,-5.320,0.000,48,0.200,117973527.044,0.110,-6.000,-1.690,0,0,fn
s,-4.774,"[-6.697, -2.851]",1.923,-4.956,0.000,48,0.200,117973527.044,0.110,-3.000,-1.774,0,0,fn
k0,-0.149,"[-0.975, 0.678]",0.826,-0.359,0.721,48,0.200,117973527.044,0.110,0.000,-0.149,0,0,fp
k1,-0.338,"[-1.088, 0.411]",0.750,-0.901,0.371,48,0.200,117973527.044,0.110,0.000,-0.338,0,0,fp
k2,0.193,"[-0.352, 0.739]",0.546,0.707,0.482,48,0.200,117973527.044,0.110,0.000,0.193,0,0,fp
k3,-0.119,"[-0.902, 0.664]",0.783,-0.304,0.762,48,0.200,117973527.044,0.110,0.000,-0.119,0,0,fp
k4,-0.329,"[-1.078, 0.42]",0.749,-0.876,0.384,48,0.200,117973527.044,0.110,0.000,-0.329,0,0,fp
k5,0.383,"[-0.237, 1.003]",0.620,1.234,0.222,48,0.200,117973527.044,0.110,0.000,0.383,0,0,fp
vot,0.197,,,,,48,0.200,117973527.044,0.110,0.167,0.030,0,0,fn
tt,-0.794,"[-1.034, -0.554]",0.240,-6.604,0.000,48,0.250,102554931.895,0.101,-1.000,0.206,0,0,fn
c,-5.342,"[-6.897, -3.787]",1.555,-6.857,0.000,48,0.250,102554931.895,0.101,-6.000,0.658,0,0,fn
s,-2.348,"[-3.055, -1.642]",0.706,-6.639,0.000,48,0.250,102554931.895,0.101,-3.000,0.652,0,0,fn
k0,-0.557,"[-1.058, -0.056]",0.501,-2.221,0.030,48,0.250,102554931.895,0.101,0.000,-0.557,0,1,fp
k1,-0.046,"[-0.497, 0.404]",0.450,-0.205,0.838,48,0.250,102554931.895,0.101,0.000,-0.046,0,0,fp
k2,-0.129,"[-0.581, 0.324]",0.453,-0.567,0.573,48,0.250,102554931.895,0.101,0.000,-0.129,0,0,fp
k3,0.088,"[-0.39, 0.565]",0.478,0.366,0.716,48,0.250,102554931.895,0.101,0.000,0.088,0,0,fp
k4,0.477,"[0.054, 0.899]",0.423,2.250,0.028,48,0.250,102554931.895,0.101,0.000,0.477,0,1,fp
k5,-0.242,"[-0.686, 0.203]",0.445,-1.084,0.282,48,0.250,102554931.895,0.101,0.000,-0.242,0,0,fp
vot,0.149,,,,,48,0.250,102554931.895,0.101,0.167,-0.018,0,0,fn
