stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,49.047,1.727,0.000,0,9,3075778979.242,405322792.929,76
refined,108.763,1.727,0.000,0,9,3075778979.242,197040319.272,76
