stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.444,"[-2.769, -0.119]",1.325,-1.817,0.074
norefined,c,-6.318,"[-12.87, 0.235]",6.552,-1.608,0.112
norefined,s,-3.262,"[-6.122, -0.402]",2.860,-1.903,0.061
norefined,k0,-0.864,"[-2.488, 0.761]",1.625,-0.887,0.378
norefined,k1,-1.163,"[-2.799, 0.473]",1.636,-1.186,0.240
norefined,k2,0.706,"[-1.092, 2.505]",1.798,0.655,0.515
norefined,k3,0.435,"[-0.691, 1.561]",1.126,0.644,0.521
norefined,k4,-1.025,"[-2.525, 0.476]",1.501,-1.139,0.259
norefined,k5,0.539,"[-0.779, 1.857]",1.318,0.682,0.497
refined,tt,-2.156,"[-4.05, -0.263]",1.894,-1.900,0.062
refined,c,-12.202,"[-23.545, -0.858]",11.344,-1.794,0.077
refined,s,-5.869,"[-11.189, -0.548]",5.320,-1.840,0.070
refined,k0,-0.956,"[-2.121, 0.209]",1.165,-1.369,0.176
refined,k1,1.073,"[-0.232, 2.378]",1.305,1.371,0.175
refined,k2,1.704,"[-0.667, 4.075]",2.371,1.199,0.235
refined,k3,-0.355,"[-1.756, 1.046]",1.401,-0.423,0.674
refined,k4,0.032,"[-0.931, 0.996]",0.964,0.056,0.955
refined,k5,-1.240,"[-3.06, 0.58]",1.820,-1.136,0.260
