stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.143,"[-1.926, -0.36]",0.783,-2.435,0.018
norefined,c,-6.354,"[-11.485, -1.223]",5.131,-2.066,0.043
norefined,s,-3.346,"[-5.577, -1.116]",2.231,-2.502,0.015
norefined,k0,-0.228,"[-0.91, 0.454]",0.682,-0.557,0.579
norefined,k1,-0.940,"[-2.114, 0.235]",1.174,-1.335,0.187
norefined,k2,0.402,"[-0.672, 1.476]",1.074,0.624,0.535
norefined,k3,0.334,"[-0.596, 1.264]",0.930,0.599,0.551
norefined,k4,-1.182,"[-2.113, -0.252]",0.930,-2.120,0.038
norefined,k5,0.526,"[-0.172, 1.223]",0.698,1.257,0.213
refined,tt,-0.665,"[-0.927, -0.402]",0.262,-4.227,0.000
refined,c,-3.768,"[-5.471, -2.065]",1.703,-3.690,0.000
refined,s,-2.310,"[-3.108, -1.512]",0.798,-4.828,0.000
refined,k0,0.351,"[-0.011, 0.714]",0.362,1.617,0.111
refined,k1,0.113,"[-0.256, 0.483]",0.369,0.513,0.610
refined,k2,0.051,"[-0.398, 0.501]",0.449,0.191,0.849
refined,k3,-0.103,"[-0.539, 0.333]",0.436,-0.392,0.696
refined,k4,-0.204,"[-0.665, 0.256]",0.461,-0.740,0.462
refined,k5,-0.066,"[-0.429, 0.297]",0.363,-0.305,0.762
