stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.628,-4.894,-1.328,1.206,-0.363,1.464,1.146,-1.454,0.983,1642132376.888,1584,0,0,0.128
norefined,2,-0.800,-4.953,-1.540,1.024,-0.463,1.323,0.890,-1.538,0.792,1128851959.888,1584,0,0,0.162
norefined,3,-0.510,-5.058,-1.680,0.840,-0.512,1.165,0.694,-1.605,0.616,948269243.780,1584,0,0,0.101
norefined,4,-0.963,-5.013,-1.788,0.778,-0.549,1.100,0.575,-1.620,0.532,878552536.667,1584,0,0,0.192
norefined,5,-0.534,-5.115,-1.882,0.648,-0.532,1.001,0.493,-1.626,0.418,785586423.283,1584,0,0,0.104
norefined,6,-1.004,-5.046,-1.986,0.614,-0.540,0.952,0.405,-1.623,0.366,785281606.114,1584,0,0,0.199
norefined,7,-0.542,-5.140,-2.064,0.524,-0.501,0.881,0.376,-1.605,0.289,720359510.485,1584,0,0,0.105
norefined,8,-1.025,-5.067,-2.143,0.514,-0.498,0.846,0.319,-1.592,0.263,740893599.698,1584,0,0,0.202
norefined,9,-0.552,-5.159,-2.208,0.447,-0.454,0.785,0.316,-1.567,0.206,685053447.079,1584,0,0,0.107
norefined,10,-1.041,-5.089,-2.264,0.449,-0.450,0.757,0.277,-1.549,0.193,714120312.153,1584,0,0,0.205
refined,11,-0.552,-5.159,-2.208,0.447,-0.454,0.785,0.316,-1.567,0.206,685053447.079,1584,0,0,0.107
refined,12,-0.656,-3.285,-2.130,0.053,0.128,-0.764,0.191,0.810,-0.135,489147494.163,1584,0,0,0.200
refined,13,-0.915,-5.106,-3.051,0.269,0.001,-0.574,-0.063,0.939,-0.280,444272281.306,1584,0,0,0.179
refined,14,-1.044,-6.012,-3.583,0.358,-0.104,-0.577,-0.207,1.056,-0.283,440452310.192,1584,0,0,0.174
refined,15,-1.053,-6.048,-3.629,0.361,-0.110,-0.593,-0.202,1.036,-0.272,440337689.236,1584,0,0,0.174
refined,16,-1.056,-6.070,-3.643,0.358,-0.113,-0.589,-0.200,1.031,-0.273,440334056.502,1584,0,0,0.174
refined,17,-1.055,-6.062,-3.640,0.357,-0.112,-0.588,-0.198,1.027,-0.272,440333722.619,1584,0,0,0.174
refined,18,-1.055,-6.062,-3.640,0.356,-0.112,-0.587,-0.197,1.026,-0.272,440333670.686,1584,0,0,0.174
refined,19,-1.054,-6.061,-3.639,0.356,-0.112,-0.587,-0.197,1.025,-0.271,440333661.379,1584,0,0,0.174
refined,20,-1.054,-6.060,-3.639,0.355,-0.112,-0.587,-0.197,1.025,-0.271,440333659.659,1584,0,0,0.174
