stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,31.053,1.727,0.000,0,9,3542599543.996,685053447.079,76
refined,52.448,1.727,0.000,0,9,3542599543.996,440333659.659,76
