stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,55.421,1.727,0.000,76,0,9,2828685320.374,334969390.463
refined,110.268,1.727,0.000,76,0,9,2828685320.374,178893165.608
