stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.101,"[-2.132, -0.07]",1.031,-1.781,0.079
norefined,c,-6.179,"[-11.107, -1.252]",4.927,-2.092,0.040
norefined,s,-4.492,"[-8.443, -0.54]",3.951,-1.896,0.062
norefined,k0,0.113,"[-1.234, 1.46]",1.347,0.140,0.889
norefined,k1,0.266,"[-0.663, 1.196]",0.930,0.478,0.634
norefined,k2,-0.396,"[-1.219, 0.427]",0.823,-0.802,0.425
norefined,k3,0.795,"[-0.383, 1.973]",1.178,1.126,0.264
norefined,k4,-0.015,"[-0.915, 0.886]",0.901,-0.028,0.978
norefined,k5,0.428,"[-0.485, 1.341]",0.913,0.782,0.437
refined,tt,-0.358,"[-0.503, -0.212]",0.145,-4.108,0.000
refined,c,-2.985,"[-3.817, -2.154]",0.831,-5.988,0.000
refined,s,-1.109,"[-1.536, -0.682]",0.427,-4.333,0.000
refined,k0,-0.412,"[-0.856, 0.031]",0.443,-1.551,0.126
refined,k1,-0.411,"[-0.872, 0.05]",0.461,-1.488,0.141
refined,k2,0.515,"[0.182, 0.848]",0.333,2.579,0.012
refined,k3,-0.080,"[-0.383, 0.223]",0.303,-0.442,0.660
refined,k4,-0.552,"[-0.97, -0.134]",0.418,-2.200,0.031
refined,k5,0.256,"[-0.074, 0.585]",0.330,1.294,0.200
