stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.857,-5.429,-4.503,0.697,0.188,-0.115,1.017,0.579,-0.058,1319546167.206,0.526
norefined,2,-2.509,-5.586,-4.604,0.582,0.142,-0.296,0.882,0.437,0.030,1204161571.636,0.449
norefined,3,-2.136,-5.749,-4.562,0.576,0.275,-0.430,0.863,0.292,0.190,1020386973.258,0.372
norefined,4,-1.693,-5.851,-4.589,0.581,0.382,-0.519,0.845,0.175,0.286,741588443.489,0.289
norefined,5,-1.221,-5.940,-4.630,0.544,0.424,-0.588,0.800,0.101,0.332,535815206.839,0.206
norefined,6,-1.638,-6.009,-4.467,0.514,0.408,-0.434,0.758,0.048,0.454,674272906.345,0.273
norefined,7,-1.161,-6.084,-4.519,0.481,0.442,-0.506,0.711,-0.011,0.483,519940769.371,0.191
norefined,8,-1.626,-6.091,-4.402,0.479,0.409,-0.388,0.694,-0.017,0.553,652904530.768,0.267
norefined,9,-1.147,-6.160,-4.460,0.450,0.441,-0.462,0.649,-0.070,0.576,509702400.848,0.186
norefined,10,-1.618,-6.153,-4.355,0.455,0.404,-0.351,0.635,-0.065,0.636,638962872.851,0.263
refined,11,-1.147,-6.160,-4.460,0.450,0.441,-0.462,0.649,-0.070,0.576,509702400.848,0.186
refined,12,-1.051,-5.762,-3.537,0.965,-0.220,0.062,-0.100,-0.733,1.265,433603789.501,0.182
refined,13,-1.187,-6.729,-4.170,0.976,-0.228,0.129,0.227,-0.753,1.275,429374127.058,0.176
refined,14,-1.223,-7.028,-4.314,1.088,-0.357,0.197,0.214,-0.863,1.351,428737309.674,0.174
refined,15,-1.328,-7.620,-4.716,1.222,-0.398,0.192,0.318,-0.906,1.428,428336025.822,0.174
refined,16,-1.428,-8.177,-5.095,1.376,-0.460,0.175,0.387,-0.974,1.534,427908873.728,0.175
refined,17,-1.547,-8.822,-5.545,1.551,-0.516,0.141,0.474,-1.047,1.655,427464584.576,0.175
refined,18,-1.664,-9.451,-5.984,1.726,-0.576,0.102,0.551,-1.129,1.786,427088410.619,0.176
refined,19,-1.765,-9.995,-6.360,1.879,-0.631,0.064,0.614,-1.203,1.905,426851929.295,0.177
refined,20,-1.839,-10.394,-6.632,1.988,-0.673,0.038,0.657,-1.260,1.996,426742077.328,0.177
