stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.261,"[-2.057, -0.465]",0.796,-2.642,0.010
norefined,c,-5.905,"[-10.209, -1.6]",4.305,-2.288,0.025
norefined,s,-3.464,"[-5.705, -1.223]",2.241,-2.579,0.012
norefined,k0,0.099,"[-0.702, 0.9]",0.801,0.206,0.837
norefined,k1,-0.625,"[-1.51, 0.26]",0.885,-1.178,0.243
norefined,k2,-0.994,"[-2.096, 0.108]",1.102,-1.505,0.137
norefined,k3,-1.244,"[-2.549, 0.061]",1.305,-1.590,0.117
norefined,k4,1.333,"[-0.296, 2.961]",1.628,1.365,0.177
norefined,k5,-0.078,"[-0.915, 0.76]",0.837,-0.154,0.878
refined,tt,-0.960,"[-1.485, -0.435]",0.525,-3.051,0.003
refined,c,-6.092,"[-9.676, -2.509]",3.583,-2.836,0.006
refined,s,-3.487,"[-5.433, -1.542]",1.946,-2.989,0.004
refined,k0,-0.383,"[-1.004, 0.237]",0.621,-1.030,0.307
refined,k1,-0.128,"[-0.803, 0.547]",0.675,-0.317,0.753
refined,k2,-0.307,"[-1.014, 0.399]",0.707,-0.726,0.471
refined,k3,-1.023,"[-2.08, 0.034]",1.057,-1.614,0.111
refined,k4,0.721,"[-0.264, 1.706]",0.985,1.221,0.226
refined,k5,0.513,"[-0.067, 1.093]",0.580,1.475,0.145
