stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.606,"[-2.671, -0.541]",1.065,-3.010,0.004
norefined,c,-8.384,"[-14.386, -2.382]",6.002,-2.788,0.007
norefined,s,-3.416,"[-5.597, -1.235]",2.181,-3.126,0.003
norefined,k0,0.824,"[-0.226, 1.874]",1.050,1.567,0.122
norefined,k1,0.879,"[-0.097, 1.856]",0.976,1.798,0.077
norefined,k2,0.711,"[-0.519, 1.941]",1.230,1.154,0.253
norefined,k3,-0.471,"[-1.304, 0.362]",0.833,-1.130,0.263
norefined,k4,-1.235,"[-2.454, -0.015]",1.219,-2.021,0.047
norefined,k5,0.682,"[-0.261, 1.625]",0.943,1.444,0.154
refined,tt,-1.462,"[-2.274, -0.65]",0.812,-3.595,0.001
refined,c,-9.041,"[-14.064, -4.018]",5.023,-3.593,0.001
refined,s,-4.391,"[-6.605, -2.178]",2.213,-3.960,0.000
refined,k0,-0.165,"[-0.916, 0.586]",0.751,-0.438,0.663
refined,k1,-0.916,"[-1.648, -0.184]",0.732,-2.497,0.015
refined,k2,-0.517,"[-1.484, 0.449]",0.966,-1.069,0.289
refined,k3,0.257,"[-0.454, 0.968]",0.711,0.721,0.473
refined,k4,0.439,"[-0.359, 1.236]",0.798,1.097,0.277
refined,k5,-0.038,"[-0.775, 0.698]",0.737,-0.104,0.917
