stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.587,"[-2.468, -0.706]",0.881,-3.594,0.001
norefined,c,-8.503,"[-13.437, -3.569]",4.934,-3.440,0.001
norefined,s,-3.235,"[-4.93, -1.541]",1.695,-3.810,0.000
norefined,k0,0.787,"[-0.031, 1.604]",0.818,1.921,0.059
norefined,k1,1.091,"[0.158, 2.024]",0.933,2.334,0.023
norefined,k2,0.388,"[-0.7, 1.476]",1.088,0.711,0.479
norefined,k3,-0.599,"[-1.433, 0.235]",0.834,-1.433,0.156
norefined,k4,-1.010,"[-1.998, -0.022]",0.988,-2.040,0.045
norefined,k5,0.367,"[-0.423, 1.157]",0.790,0.927,0.357
refined,tt,-0.783,"[-1.069, -0.496]",0.287,-5.454,0.000
refined,c,-4.987,"[-6.889, -3.085]",1.902,-5.233,0.000
refined,s,-2.121,"[-2.758, -1.483]",0.637,-6.642,0.000
refined,k0,0.074,"[-0.373, 0.52]",0.447,0.329,0.743
refined,k1,0.054,"[-0.397, 0.506]",0.452,0.241,0.811
refined,k2,-0.418,"[-1.063, 0.226]",0.645,-1.295,0.200
refined,k3,-0.187,"[-0.659, 0.284]",0.471,-0.793,0.431
refined,k4,0.328,"[-0.153, 0.809]",0.481,1.362,0.178
refined,k5,0.156,"[-0.348, 0.659]",0.503,0.617,0.540
