stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.328,2.023,0.000,76,0,9,2680995639.843,323096881.828
refined,157.532,2.023,0.000,76,0,9,2680995639.843,120978214.721
