stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.243,-4.972,-1.121,0.368,1.023,-1.669,-0.721,0.558,-1.712,1983704307.171,0.451
norefined,2,-1.868,-5.075,-1.348,0.268,0.874,-1.710,-0.776,0.464,-1.748,1310273374.239,0.368
norefined,3,-1.467,-5.178,-1.537,0.158,0.723,-1.746,-0.792,0.384,-1.748,846022889.407,0.283
norefined,4,-1.051,-5.303,-1.652,0.075,0.569,-1.722,-0.749,0.311,-1.650,589156416.170,0.198
norefined,5,-0.682,-5.416,-1.733,0.012,0.394,-1.676,-0.648,0.258,-1.437,449258955.188,0.126
norefined,6,-0.989,-5.449,-1.758,-0.010,0.239,-1.573,-0.482,0.215,-1.137,372985844.712,0.181
norefined,7,-0.647,-5.512,-1.900,-0.050,0.042,-1.469,-0.432,0.191,-0.903,321375398.382,0.117
norefined,8,-1.110,-5.483,-1.897,-0.015,0.018,-1.377,-0.358,0.181,-0.767,297002203.666,0.202
norefined,9,-0.683,-5.532,-2.047,-0.054,-0.119,-1.304,-0.370,0.182,-0.637,255956855.400,0.123
norefined,10,-1.159,-5.495,-2.038,-0.004,-0.105,-1.211,-0.318,0.177,-0.547,257536951.532,0.211
refined,11,-0.683,-5.532,-2.047,-0.054,-0.119,-1.304,-0.370,0.182,-0.637,255956855.400,0.123
refined,12,-0.761,-4.271,-2.240,-0.254,-0.007,0.503,-0.088,-0.188,-0.142,100346962.097,0.178
refined,13,-0.795,-4.634,-2.214,-0.306,-0.024,0.301,-0.116,-0.169,-0.165,91619295.929,0.171
refined,14,-0.825,-4.797,-2.283,-0.307,-0.037,0.275,-0.135,-0.163,-0.162,91414882.459,0.172
refined,15,-0.836,-4.854,-2.310,-0.307,-0.038,0.265,-0.141,-0.160,-0.159,91394976.733,0.172
refined,16,-0.839,-4.874,-2.319,-0.307,-0.038,0.262,-0.143,-0.159,-0.158,91392743.026,0.172
refined,17,-0.841,-4.881,-2.322,-0.307,-0.038,0.261,-0.144,-0.159,-0.158,91392491.928,0.172
refined,18,-0.841,-4.883,-2.324,-0.307,-0.039,0.260,-0.144,-0.159,-0.158,91392463.722,0.172
refined,19,-0.841,-4.884,-2.324,-0.307,-0.039,0.260,-0.144,-0.159,-0.157,91392460.554,0.172
refined,20,-0.841,-4.884,-2.324,-0.307,-0.039,0.260,-0.144,-0.159,-0.157,91392460.199,0.172
