stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,29.730,1.727,0.000,0,9,3152777402.872,631367960.271,76
refined,41.257,1.727,0.000,0,9,3152777402.872,481925975.050,76
