stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.850,"[-1.859, 0.16]",1.009,-1.430,0.163
norefined,c,-7.331,"[-14.859, 0.197]",7.528,-1.655,0.109
norefined,s,-3.833,"[-8.062, 0.396]",4.229,-1.540,0.134
norefined,k0,0.348,"[-1.434, 2.13]",1.782,0.332,0.742
norefined,k1,0.956,"[-1.016, 2.929]",1.972,0.824,0.417
norefined,k2,1.395,"[-1.168, 3.958]",2.563,0.925,0.363
norefined,k3,-1.432,"[-3.87, 1.006]",2.438,-0.998,0.327
norefined,k4,-1.086,"[-3.168, 0.996]",2.082,-0.886,0.383
norefined,k5,-1.006,"[-3.269, 1.257]",2.263,-0.755,0.456
refined,tt,-2.022,"[-3.292, -0.752]",1.270,-2.705,0.011
refined,c,-12.403,"[-19.663, -5.143]",7.260,-2.903,0.007
refined,s,-6.039,"[-9.421, -2.656]",3.382,-3.034,0.005
refined,k0,0.399,"[-0.845, 1.643]",1.244,0.545,0.590
refined,k1,-0.131,"[-0.899, 0.638]",0.768,-0.289,0.775
refined,k2,0.046,"[-0.77, 0.863]",0.816,0.097,0.924
refined,k3,-0.005,"[-1.027, 1.018]",1.023,-0.008,0.994
refined,k4,0.222,"[-0.335, 0.778]",0.556,0.677,0.504
refined,k5,0.242,"[-0.491, 0.976]",0.734,0.562,0.579
